time, StatePelvisPosX, StatePelvisPosZ, StatePelvisRotY, StateHipRotY, StateKneeRotY, StateAnkleRotY, StateMiddleTrunkRotY, StateLShoulderRotY, StateLElbowRotY, StateRShoulderRotY, StateRElbowRotY, StateHeadRotY, StatePelvisVelX, StatePelvisVelZ, StatePelvisRotVelY, StateHipRotVelY, StateKneeRotVelY, StateAnkleRotVelY, StateMiddleTrunkRotVelY, StateLShoulderRotVelY, StateLElbowRotVelY, StateRShoulderRotVelY, StateRElbowRotVelY, StateHeadRotVelY, StateHipTorque, StateKneeTorque, StateAnkleTorque, StateMiddleTrunkTorque, StateShoulderTorque, StateElbowTorque, StateHeadTorque, ControlHipDTorque, ControlKneeDTorque, ControlAnkleDTorque, ControlMiddleTrunkDTorque, ControlShoulderDTorque, ControlElbowDTorque, ControlHeadDTorque, TauPelvisPosX, TauPelvisPosZ, TauPelvisRotY, Tauleg_3_joint, Tauleg_4_joint, Tauleg_5_joint, Tautorso_2_joint, Tauarm_1_joint, Tauarm_4_joint, Tauarm_1_joint, Tauarm_4_joint, Tauhead_2_joint, Heel_Fx, Heel_Fy, Heel_Fz, Toe_Fx, Toe_Fy, Toe_Fz, CoP, Hand_x, Hand_y, Hand_z, Box_Hand_Fx, Box_Hand_Fz, Box_Hand_Ty, Phase
0.00380482, -0.0480474, 0.669146, 0.0999552, -1.22904, 1.48607, -0.356988, 0.100134, 0.229969, 1.00007, 0.229969, 1.00007, 0.0295329, -0.00334724, 0.000335693, -0.0234378, 0.0234378, 2.1001e-17, -8.74916e-17, 0.0698961, -0.0163373, 0.035307, -0.0164209, 0.0354026, -0.243981, 37.2083, -2.39448, 2.9385, -16.5558, -0.626749, 4.57456, -0.935546, -4.8412, -0.051027, -4.99642, -29.4059, 8.13363, -2.58801, 6.52039, 4.67308e-310, 0, 0, 37.2083, -2.39448, 2.9385, -16.5558, -0.313374, 2.28728, -0.313374, 0, 0, 21.7894, 0, 135.846, 0, 0, 68.0363, 5.54698e-05, 0, 0, 0, 0, 0, 0, 0
0.0041853, -0.0480488, 0.669146, 0.0999458, -1.22903, 1.48607, -0.356988, 0.100162, 0.229962, 1.00008, 0.229962, 1.00008, 0.0294355, -0.00367651, 0.00036868, -0.0257434, 0.0257434, 2.49984e-17, -1.01288e-16, 0.0767695, -0.0179815, 0.0387436, -0.0180734, 0.0388487, -0.267863, 37.2064, -2.39452, 2.93658, -16.5672, -0.623639, 4.57357, -0.933053, -5.27085, -0.119592, -5.08121, -30.03, 8.21154, -2.61181, 6.58263, 4.67308e-310, 0, 0, 37.2064, -2.39452, 2.93658, -16.5672, -0.31182, 2.28678, -0.31182, 0, 0, 21.7818, 0, 135.828, 0, 0, 68.0167, 5.04713e-05, 0, 0, 0, 0, 0, 0, 0
0.00456578, -0.0480502, 0.669146, 0.0999356, -1.22902, 1.48607, -0.356988, 0.100192, 0.229955, 1.0001, 0.229955, 1.0001, 0.0293291, -0.00400471, 0.00040155, -0.0280414, 0.0280414, 2.70807e-17, -1.18618e-16, 0.0836204, -0.0196277, 0.0421621, -0.0197279, 0.0422767, -0.291648, 37.2043, -2.39458, 2.93463, -16.5787, -0.6205, 4.57257, -0.930537, -5.70051, -0.188156, -5.16601, -30.6541, 8.28945, -2.63561, 6.64487, 4.67308e-310, 0, 0, 37.2043, -2.39458, 2.93463, -16.5787, -0.31025, 2.28629, -0.31025, 0, 0, 21.7737, 0, 135.808, 0, 0, 67.9967, 4.55353e-05, 0, 0, 0, 0, 0, 0, 0
0.00494626, -0.0480518, 0.669147, 0.0999245, -1.22901, 1.48607, -0.356988, 0.100225, 0.229948, 1.00011, 0.229947, 1.00011, 0.0292136, -0.00433182, 0.000434302, -0.0303319, 0.0303319, 3.09827e-17, -1.33944e-16, 0.0904485, -0.0212759, 0.0455621, -0.0213844, 0.0456862, -0.315335, 37.202, -2.39466, 2.93265, -16.5905, -0.617331, 4.57156, -0.927996, -6.13016, -0.256721, -5.2508, -31.2782, 8.36736, -2.65941, 6.7071, 4.67308e-310, 0, 0, 37.202, -2.39466, 2.93265, -16.5905, -0.308666, 2.28578, -0.308666, 0, 0, 21.7653, 0, 135.787, 0, 0, 67.9765, 4.06623e-05, 0, 0, 0, 0, 0, 0, 0
0.00532675, -0.0480535, 0.669147, 0.0999125, -1.229, 1.48607, -0.356988, 0.100261, 0.229939, 1.00013, 0.229939, 1.00013, 0.0290891, -0.00465784, 0.000466931, -0.0326147, 0.0326147, 3.53046e-17, -1.50766e-16, 0.0972533, -0.0229262, 0.0489435, -0.023043, 0.049077, -0.338922, 37.1996, -2.39477, 2.93063, -16.6025, -0.614133, 4.57055, -0.925433, -6.55981, -0.325285, -5.33559, -31.9024, 8.44527, -2.68321, 6.76934, 4.67308e-310, 0, 0, 37.1996, -2.39477, 2.93063, -16.6025, -0.307066, 2.28527, -0.307066, 0, 0, 21.7564, 0, 135.766, 0, 0, 67.9561, 3.58531e-05, 0, 0, 0, 0, 0, 0, 0
0.00570723, -0.0480554, 0.669147, 0.0998997, -1.22898, 1.48607, -0.356988, 0.100299, 0.22993, 1.00015, 0.22993, 1.00015, 0.0289557, -0.00498273, 0.000499436, -0.0348896, 0.0348896, 4.05953e-17, -1.6735e-16, 0.104035, -0.0245786, 0.0523059, -0.0247037, 0.0524489, -0.362409, 37.197, -2.39491, 2.92859, -16.6148, -0.610905, 4.56952, -0.922845, -6.98946, -0.39385, -5.42038, -32.5265, 8.52318, -2.707, 6.83158, 4.67308e-310, 0, 0, 37.197, -2.39491, 2.92859, -16.6148, -0.305452, 2.28476, -0.305452, 0, 0, 21.7472, 0, 135.744, 0, 0, 67.9353, 3.11085e-05, 0, 0, 0, 0, 0, 0, 0
0.00608771, -0.0480573, 0.669147, 0.099886, -1.22897, 1.48607, -0.356988, 0.10034, 0.22992, 1.00017, 0.22992, 1.00017, 0.0288134, -0.00530649, 0.000531814, -0.0371565, 0.0371565, 4.75514e-17, -1.80652e-16, 0.110792, -0.0262332, 0.0556492, -0.0263666, 0.0558016, -0.385794, 37.1943, -2.39507, 2.92651, -16.6273, -0.607647, 4.56849, -0.920234, -7.41911, -0.462414, -5.50518, -33.1506, 8.60109, -2.7308, 6.89381, 4.67308e-310, 0, 0, 37.1943, -2.39507, 2.92651, -16.6273, -0.303823, 2.28424, -0.303823, 0, 0, 21.7376, 0, 135.721, 0, 0, 67.9143, 2.64291e-05, 0, 0, 0, 0, 0, 0, 0
0.00646819, -0.0480594, 0.669147, 0.0998714, -1.22896, 1.48607, -0.356988, 0.100383, 0.22991, 1.00019, 0.22991, 1.00019, 0.0286622, -0.00562909, 0.000564062, -0.0394153, 0.0394153, 5.66956e-17, -1.89169e-16, 0.117525, -0.0278899, 0.058973, -0.0280316, 0.0591348, -0.409078, 37.1914, -2.39526, 2.9244, -16.64, -0.60436, 4.56744, -0.917599, -7.84876, -0.530979, -5.58997, -33.7748, 8.67899, -2.7546, 6.95605, 4.67308e-310, 0, 0, 37.1914, -2.39526, 2.9244, -16.64, -0.30218, 2.28372, -0.30218, 0, 0, 21.7276, 0, 135.697, 0, 0, 67.8929, 2.18158e-05, 0, 0, 0, 0, 0, 0, 0
0.00684867, -0.0480616, 0.669148, 0.099856, -1.22894, 1.48607, -0.356988, 0.100429, 0.229899, 1.00022, 0.229899, 1.00022, 0.0285021, -0.00595052, 0.000596178, -0.0416659, 0.0416659, 6.87035e-17, -1.90046e-16, 0.124234, -0.0295488, 0.0622771, -0.0296987, 0.0624484, -0.432258, 37.1883, -2.39547, 2.92226, -16.653, -0.601043, 4.56639, -0.914941, -8.27841, -0.599543, -5.67476, -34.3989, 8.7569, -2.7784, 7.01829, 0, 0, 0, 37.1883, -2.39547, 2.92226, -16.653, -0.300521, 2.2832, -0.300521, 0, 0, 21.7172, 0, 135.672, 0, 0, 67.8713, 1.72694e-05, 0, 0, 0, 0, 0, 0, 0
0.00722915, -0.0480639, 0.669148, 0.0998397, -1.22892, 1.48607, -0.356988, 0.100478, 0.229888, 1.00024, 0.229887, 1.00024, 0.0283333, -0.00627075, 0.000628159, -0.0439081, 0.0439081, 8.15643e-17, -1.86883e-16, 0.130918, -0.03121, 0.0655612, -0.0313681, 0.0657419, -0.455334, 37.1851, -2.39572, 2.92008, -16.6662, -0.597696, 4.56533, -0.912259, -8.70807, -0.668108, -5.75955, -35.023, 8.83481, -2.8022, 7.08053, 0, 0, 0, 37.1851, -2.39572, 2.92008, -16.6662, -0.298848, 2.28267, -0.298848, 0, 0, 21.7064, 0, 135.647, 0, 0, 67.8495, 1.27905e-05, 0, 0, 0, 0, 0, 0, 0
0.00760964, -0.0480664, 0.669148, 0.0998226, -1.22891, 1.48607, -0.356988, 0.100529, 0.229875, 1.00027, 0.229875, 1.00027, 0.0281556, -0.00658977, 0.000660002, -0.0461419, 0.0461419, 9.41301e-17, -1.80684e-16, 0.137576, -0.0328734, 0.0688251, -0.0330398, 0.0690152, -0.478305, 37.1817, -2.39598, 2.91787, -16.6796, -0.59432, 4.56426, -0.909553, -9.13772, -0.736672, -5.84435, -35.6471, 8.91272, -2.826, 7.14276, 0, 0, 0, 37.1817, -2.39598, 2.91787, -16.6796, -0.29716, 2.28213, -0.29716, 0, 0, 21.6952, 0, 135.62, 0, 0, 67.8273, 8.37996e-06, 0, 0, 0, 0, 0, 0, 0
0.00799012, -0.048069, 0.669148, 0.0998046, -1.22889, 1.48607, -0.356988, 0.100583, 0.229863, 1.00029, 0.229862, 1.00029, 0.0279693, -0.00690756, 0.000691705, -0.048367, 0.048367, 1.06272e-16, -1.69445e-16, 0.144209, -0.0345391, 0.0720685, -0.0347138, 0.072268, -0.50117, 37.1781, -2.39628, 2.91563, -16.6933, -0.590914, 4.56318, -0.906823, -9.56737, -0.805237, -5.92914, -36.2713, 8.99063, -2.8498, 7.205, 0, 0, 0, 37.1781, -2.39628, 2.91563, -16.6933, -0.295457, 2.28159, -0.295457, 0, 0, 21.6836, 0, 135.593, 0, 0, 67.8049, 4.03866e-06, 0, 0, 0, 0, 0, 0, 0
0.0083706, -0.0480716, 0.669149, 0.0997858, -1.22887, 1.48607, -0.356988, 0.100639, 0.229849, 1.00032, 0.229848, 1.00032, 0.0277743, -0.00722411, 0.000723266, -0.0505833, 0.0505833, 1.16913e-16, -1.53191e-16, 0.150815, -0.0362072, 0.0752912, -0.03639, 0.0755001, -0.523928, 37.1744, -2.3966, 2.91336, -16.7072, -0.587478, 4.56209, -0.90407, -9.99702, -0.873801, -6.01393, -36.8954, 9.06854, -2.8736, 7.26724, 0, 0, 0, 37.1744, -2.3966, 2.91336, -16.7072, -0.293739, 2.28105, -0.293739, 0, 0, 21.6716, 0, 135.565, 0, 0, 67.7821, -2.32621e-07, 0, 0, 0, 0, 0, 0, 0
0.00875108, -0.0480745, 0.669149, 0.0997661, -1.22885, 1.48607, -0.356988, 0.100697, 0.229835, 1.00035, 0.229834, 1.00035, 0.0275706, -0.00753938, 0.000754681, -0.0527908, 0.0527908, 1.24758e-16, -1.321e-16, 0.157396, -0.0378776, 0.0784929, -0.0380686, 0.0787111, -0.546578, 37.1705, -2.39694, 2.91106, -16.7214, -0.584013, 4.56099, -0.901293, -10.4267, -0.942366, -6.09872, -37.5195, 9.14645, -2.8974, 7.32947, 0, 0, 0, 37.1705, -2.39694, 2.91106, -16.7214, -0.292006, 2.2805, -0.292006, 0, 0, 21.6593, 0, 135.536, 0, 0, 67.7591, -4.43303e-06, 0, 0, 0, 0, 0, 0, 0
0.00913156, -0.0480774, 0.669149, 0.0997456, -1.22883, 1.48607, -0.356988, 0.100759, 0.22982, 1.00038, 0.229819, 1.00038, 0.0273584, -0.00785337, 0.000785948, -0.0549892, 0.0549892, 1.29505e-16, -1.07489e-16, 0.16395, -0.0395504, 0.0816733, -0.0397497, 0.0819008, -0.569119, 37.1665, -2.39731, 2.90872, -16.7358, -0.580518, 4.55989, -0.898493, -10.8563, -1.01093, -6.18351, -38.1437, 9.22436, -2.9212, 7.39171, 0, 0, 0, 37.1665, -2.39731, 2.90872, -16.7358, -0.290259, 2.27994, -0.290259, 0, 0, 21.6465, 0, 135.507, 0, 0, 67.7359, -8.56173e-06, 0, 0, 0, 0, 0, 0, 0
0.00951205, -0.0480804, 0.669149, 0.0997243, -1.22881, 1.48607, -0.356988, 0.100822, 0.229805, 1.00041, 0.229804, 1.00041, 0.0271376, -0.00816606, 0.000817065, -0.0571785, 0.0571785, 1.39255e-16, -8.791e-17, 0.170476, -0.0412257, 0.0848322, -0.0414331, 0.085069, -0.59155, 37.1623, -2.39771, 2.90635, -16.7504, -0.576993, 4.55877, -0.895668, -11.286, -1.07949, -6.26831, -38.7678, 9.30227, -2.945, 7.45395, 0, 0, 0, 37.1623, -2.39771, 2.90635, -16.7504, -0.288497, 2.27938, -0.288497, 0, 0, 21.6332, 0, 135.476, 0, 0, 67.7123, -1.26178e-05, 0, 0, 0, 0, 0, 0, 0
0.00989253, -0.0480836, 0.66915, 0.0997021, -1.22879, 1.48607, -0.356988, 0.100888, 0.229789, 1.00045, 0.229788, 1.00045, 0.0269082, -0.00847742, 0.000848029, -0.0593585, 0.0593585, 1.49427e-16, -7.18304e-17, 0.176976, -0.0429034, 0.0879693, -0.043119, 0.0882154, -0.61387, 37.1579, -2.39813, 2.90395, -16.7653, -0.573439, 4.55764, -0.89282, -11.7156, -1.14806, -6.3531, -39.3919, 9.38018, -2.9688, 7.51618, 0, 0, 0, 37.1579, -2.39813, 2.90395, -16.7653, -0.28672, 2.27882, -0.28672, 0, 0, 21.6196, 0, 135.444, 0, 0, 67.6885, -1.66004e-05, 0, 0, 0, 0, 0, 0, 0
0.010273, -0.0480869, 0.66915, 0.0996791, -1.22876, 1.48607, -0.356988, 0.100957, 0.229772, 1.00048, 0.229771, 1.00048, 0.0266704, -0.00878744, 0.000878838, -0.0615292, 0.0615292, 1.60384e-16, -6.21086e-17, 0.183447, -0.0445836, 0.0910843, -0.0448073, 0.0913398, -0.636078, 37.1534, -2.39858, 2.90152, -16.7804, -0.569855, 4.55651, -0.889949, -12.1453, -1.21662, -6.43789, -40.016, 9.45809, -2.9926, 7.57842, 0, 0, 0, 37.1534, -2.39858, 2.90152, -16.7804, -0.284928, 2.27826, -0.284928, 0, 0, 21.6056, 0, 135.412, 0, 0, 67.6643, -2.05087e-05, 0, 0, 0, 0, 0, 0, 0
0.0106535, -0.0480903, 0.66915, 0.0996553, -1.22874, 1.48607, -0.356988, 0.101028, 0.229755, 1.00051, 0.229754, 1.00052, 0.0264242, -0.00909611, 0.000909489, -0.0636902, 0.0636902, 1.72571e-16, -6.20013e-17, 0.189891, -0.0462663, 0.094177, -0.0464983, 0.0944418, -0.658174, 37.1487, -2.39906, 2.89905, -16.7957, -0.566242, 4.55537, -0.887053, -12.5749, -1.28519, -6.52268, -40.6402, 9.536, -3.0164, 7.64066, 4.67308e-310, 0, 0, 37.1487, -2.39906, 2.89905, -16.7957, -0.283121, 2.27768, -0.283121, 0, 0, 21.5912, 0, 135.379, 0, 0, 67.6399, -2.43416e-05, 0, 0, 0, 0, 0, 0, 0
0.011034, -0.0480938, 0.669151, 0.0996306, -1.22871, 1.48607, -0.356988, 0.101101, 0.229737, 1.00055, 0.229736, 1.00055, 0.0261696, -0.00940339, 0.000939979, -0.0658416, 0.0658416, 1.83431e-16, -6.02019e-17, 0.196306, -0.0479517, 0.0972472, -0.0481917, 0.0975212, -0.680156, 37.1438, -2.39956, 2.89655, -16.8113, -0.562599, 4.55422, -0.884134, -13.0046, -1.35375, -6.60748, -41.2643, 9.61391, -3.0402, 7.7029, 0, 0, 0, 37.1438, -2.39956, 2.89655, -16.8113, -0.281299, 2.27711, -0.281299, 0, 0, 21.5763, 0, 135.345, 0, 0, 67.6152, -2.80984e-05, 0, 0, 0, 0, 0, 0, 0
0.0114145, -0.0480974, 0.669151, 0.0996052, -1.22869, 1.48607, -0.356988, 0.101177, 0.229719, 1.00059, 0.229717, 1.00059, 0.0259067, -0.00970927, 0.000970306, -0.0679833, 0.0679833, 1.92788e-16, -5.69426e-17, 0.202692, -0.0496396, 0.100295, -0.0498878, 0.100578, -0.702023, 37.1388, -2.40009, 2.89402, -16.8271, -0.558926, 4.55305, -0.881192, -13.4342, -1.42232, -6.69227, -41.8884, 9.69182, -3.064, 7.76513, 0, 0, 0, 37.1388, -2.40009, 2.89402, -16.8271, -0.279463, 2.27653, -0.279463, 0, 0, 21.5611, 0, 135.309, 0, 0, 67.5903, -3.17779e-05, 0, 0, 0, 0, 0, 0, 0
0.0117949, -0.0481012, 0.669151, 0.0995789, -1.22866, 1.48607, -0.356988, 0.101256, 0.229699, 1.00063, 0.229698, 1.00063, 0.0256354, -0.0100137, 0.00100047, -0.0701149, 0.0701149, 2.01013e-16, -5.51162e-17, 0.209049, -0.0513302, 0.103319, -0.0515865, 0.103611, -0.723774, 37.1336, -2.40064, 2.89146, -16.8432, -0.555224, 4.55188, -0.878225, -13.8639, -1.49088, -6.77706, -42.5126, 9.76972, -3.0878, 7.82737, 0, 0, 0, 37.1336, -2.40064, 2.89146, -16.8432, -0.277612, 2.27594, -0.277612, 0, 0, 21.5454, 0, 135.274, 0, 0, 67.565, -3.53794e-05, 0, 0, 0, 0, 0, 0, 0
0.0121754, -0.0481051, 0.669152, 0.0995518, -1.22864, 1.48607, -0.356988, 0.101336, 0.229679, 1.00067, 0.229678, 1.00067, 0.0253559, -0.0103168, 0.00103046, -0.0722365, 0.0722365, 2.07743e-16, -5.40322e-17, 0.215377, -0.0530235, 0.10632, -0.0532879, 0.106621, -0.745408, 37.1282, -2.40122, 2.88887, -16.8595, -0.551492, 4.5507, -0.875235, -14.2935, -1.55945, -6.86185, -43.1367, 9.84763, -3.1116, 7.88961, 4.67308e-310, 0, 0, 37.1282, -2.40122, 2.88887, -16.8595, -0.275746, 2.27535, -0.275746, 0, 0, 21.5293, 0, 135.237, 0, 0, 67.5395, -3.89018e-05, 0, 0, 0, 0, 0, 0, 0
0.0125559, -0.048109, 0.669152, 0.0995239, -1.22861, 1.48607, -0.356988, 0.101419, 0.229659, 1.00071, 0.229657, 1.00071, 0.0250682, -0.0106184, 0.00106028, -0.0743479, 0.0743479, 2.12794e-16, -5.32743e-17, 0.221674, -0.0547194, 0.109297, -0.054992, 0.109608, -0.766925, 37.1227, -2.40183, 2.88624, -16.876, -0.54773, 4.54952, -0.872222, -14.7232, -1.62801, -6.94665, -43.7608, 9.92554, -3.1354, 7.95184, 4.67308e-310, 0, 0, 37.1227, -2.40183, 2.88624, -16.876, -0.273865, 2.27476, -0.273865, 0, 0, 21.5128, 0, 135.199, 0, 0, 67.5137, -4.23441e-05, 0, 0, 0, 0, 0, 0, 0
