time;force_x;force_y;force_z;torque_x;torque_y;torque_z
0.0;-5.4;-10.9;124.2;1.56;-15.92;1.05
0.020316362380981445;-5.4;-11.2;123.8;1.58;-15.9;1.04
0.04004526138305664;-5.3;-11.0;123.6;1.58;-15.87;1.06
0.06003904342651367;-5.4;-11.0;123.6;1.58;-15.87;1.06
0.08008718490600586;-5.4;-11.0;123.4;1.58;-15.87;1.06
0.1000051498413086;-5.3;-11.0;123.8;1.57;-15.88;1.05
0.1201012134552002;-5.3;-11.1;123.8;1.57;-15.89;1.06
0.1400618553161621;-5.4;-11.1;123.5;1.58;-15.88;1.06
0.16015887260437012;-5.3;-11.1;123.6;1.58;-15.89;1.05
0.18007302284240723;-5.3;-11.0;123.6;1.57;-15.88;1.06
0.2001183032989502;-5.4;-10.9;124.0;1.57;-15.91;1.06
0.22002935409545898;-5.4;-10.9;124.0;1.57;-15.91;1.05
0.24003171920776367;-5.3;-10.9;124.0;1.56;-15.9;1.06
0.2600104808807373;-5.3;-11.1;123.8;1.57;-15.89;1.06
0.280012845993042;-5.3;-11.0;123.8;1.58;-15.91;1.06
0.3000011444091797;-5.3;-11.0;123.6;1.58;-15.88;1.06
0.319976806640625;-5.3;-10.9;123.8;1.57;-15.9;1.06
0.34004735946655273;-5.3;-10.9;124.0;1.56;-15.91;1.06
0.3601682186126709;-5.4;-10.9;124.0;1.57;-15.9;1.05
0.38037538528442383;-5.4;-11.1;123.5;1.58;-15.88;1.06
0.3999752998352051;-5.4;-11.0;123.8;1.58;-15.89;1.06
0.4201045036315918;-5.3;-10.9;123.6;1.57;-15.89;1.06
0.4400177001953125;-5.4;-10.9;124.0;1.57;-15.9;1.05
0.4601328372955322;-5.4;-11.1;124.0;1.57;-15.91;1.06
0.4800291061401367;-5.3;-11.0;124.0;1.57;-15.91;1.06
0.500166654586792;-5.4;-11.0;124.0;1.57;-15.91;1.06
0.5200326442718506;-5.3;-10.9;124.0;1.58;-15.9;1.06
0.5401642322540283;-5.3;-11.0;123.7;1.57;-15.91;1.06
0.5600433349609375;-5.3;-10.9;124.4;1.57;-15.93;1.06
0.5802419185638428;-5.6;-10.9;123.8;1.56;-15.89;1.06
0.6000123023986816;-5.4;-10.9;123.8;1.58;-15.89;1.06
0.6199815273284912;-5.3;-10.9;123.5;1.59;-15.88;1.07
0.6401395797729492;-5.3;-10.9;123.7;1.58;-15.89;1.06
0.6600408554077148;-5.4;-10.8;124.2;1.56;-15.93;1.05
0.6800637245178223;-5.4;-11.0;124.2;1.56;-15.92;1.05
0.7000443935394287;-5.4;-11.0;123.8;1.58;-15.9;1.05
0.7201511859893799;-5.3;-11.0;124.0;1.59;-15.9;1.06
0.7400221824645996;-5.4;-10.9;123.7;1.58;-15.9;1.06
0.7604117393493652;-5.3;-11.0;124.2;1.58;-15.91;1.06
0.780052900314331;-5.4;-11.0;124.2;1.57;-15.92;1.05
0.8001518249511719;-5.4;-10.9;124.0;1.57;-15.93;1.05
0.8199746608734131;-5.4;-10.9;124.2;1.57;-15.92;1.06
0.8399803638458252;-5.4;-10.9;124.0;1.59;-15.92;1.06
0.8601629734039307;-5.3;-10.9;123.9;1.58;-15.92;1.06
0.8799622058868408;-5.4;-10.8;124.4;1.57;-15.94;1.05
0.9001204967498779;-5.4;-10.8;124.2;1.57;-15.94;1.05
0.9202170372009277;-5.4;-10.9;124.0;1.57;-15.93;1.05
0.9399714469909668;-5.3;-11.0;124.2;1.58;-15.92;1.06
0.9599812030792236;-5.4;-10.9;123.8;1.58;-15.91;1.06
0.9799656867980957;-5.4;-10.9;124.2;1.58;-15.92;1.05
1.000253677368164;-5.4;-11.0;124.4;1.58;-15.93;1.05
1.0200304985046387;-5.4;-11.0;124.2;1.58;-15.93;1.05
1.0401217937469482;-5.4;-10.9;124.0;1.57;-15.93;1.06
1.0602452754974365;-5.5;-10.9;124.0;1.57;-15.93;1.06
1.0800070762634277;-5.3;-10.9;124.0;1.58;-15.92;1.06
1.1000490188598633;-5.4;-10.9;124.4;1.58;-15.94;1.05
1.1200435161590576;-5.4;-10.9;124.4;1.58;-15.95;1.05
1.1401586532592773;-5.6;-10.8;124.2;1.58;-15.95;1.05
1.1600489616394043;-5.4;-10.8;124.2;1.58;-15.93;1.05
1.1799819469451904;-5.4;-10.8;124.2;1.58;-15.93;1.05
1.2000274658203125;-5.4;-10.8;124.2;1.58;-15.93;1.05
1.2201225757598877;-5.4;-10.9;124.4;1.59;-15.94;1.05
1.240196704864502;-5.1;-10.8;124.3;1.59;-15.93;1.04
1.260127067565918;-5.9;-10.8;125.8;1.59;-16.05;1.01
1.2801237106323242;-5.5;-10.8;124.1;1.6;-15.93;1.02
1.3000202178955078;-5.3;-10.7;124.5;1.62;-15.94;1.02
1.3201367855072021;-5.8;-10.7;124.1;1.63;-15.94;1.03
1.3400213718414307;-5.9;-10.7;123.5;1.63;-15.89;1.02
1.3599965572357178;-5.6;-10.7;124.5;1.63;-15.94;1.02
1.3799917697906494;-5.5;-10.8;123.5;1.64;-15.88;1.01
1.4000203609466553;-5.9;-10.8;124.3;1.63;-15.93;1.01
1.420135736465454;-5.7;-10.8;124.3;1.62;-15.94;1.02
1.4400088787078857;-5.6;-10.8;124.3;1.62;-15.92;1.03
1.4600231647491455;-5.6;-10.9;124.3;1.6;-15.94;1.03
1.4801113605499268;-5.7;-10.8;124.5;1.6;-15.97;1.03
1.5000059604644775;-5.5;-10.8;124.6;1.59;-15.96;1.03
1.5200490951538086;-5.5;-11.0;124.8;1.6;-15.97;1.03
1.5400433540344238;-5.6;-10.9;124.6;1.6;-15.97;1.04
1.5600500106811523;-5.4;-10.9;124.4;1.59;-15.95;1.06
1.5800235271453857;-4.8;-10.8;123.3;1.59;-15.87;1.07
1.6000633239746094;-5.5;-10.9;124.8;1.58;-15.96;1.07
1.620114803314209;-5.6;-10.8;123.8;1.57;-15.91;1.06
1.6400089263916016;-5.2;-10.9;124.6;1.57;-15.95;1.06
1.660003900527954;-5.3;-10.8;124.2;1.57;-15.94;1.07
1.6800305843353271;-5.6;-11.0;124.4;1.57;-15.94;1.06
1.700118064880371;-5.6;-10.9;125.2;1.56;-15.98;1.07
1.7201380729675293;-5.3;-10.9;124.2;1.56;-15.94;1.07
1.7401220798492432;-5.4;-10.9;124.4;1.57;-15.95;1.06
1.7600293159484863;-5.5;-11.1;124.4;1.57;-15.96;1.06
1.7801179885864258;-5.5;-10.9;124.4;1.57;-15.94;1.06
1.8001413345336914;-5.4;-10.9;124.0;1.58;-15.93;1.07
1.8200507164001465;-5.7;-10.8;124.2;1.58;-15.93;1.06
1.8401334285736084;-5.5;-10.8;123.8;1.58;-15.92;1.06
1.8600263595581055;-5.4;-10.8;124.2;1.57;-15.93;1.07
