0.000000000000000000e+00,5.420352321545998109e-01,2.687383457919489871e+01,5.773279037666378599e+02,4.425549434159441020e+00,-2.277245106419069032e+01,3.715961147697213107e+01
2.008676528930659899e-02,3.246504368069835778e-01,2.727145441044222451e+01,5.779217752508429840e+02,4.500837968676255407e+00,-2.271428614693186887e+01,3.739053626129380348e+01
4.002165794372550267e-02,4.438679301194738969e-01,2.706015552135485436e+01,5.781268414313390167e+02,4.429453280726058040e+00,-2.285109163114755759e+01,3.724019718309928351e+01
6.000971794128410336e-02,6.717729065465380955e-01,2.695258884414084122e+01,5.781363727126284857e+02,4.418487568614482441e+00,-2.296931155319088447e+01,3.719221801617340617e+01
8.008480072021480212e-02,6.031938869437194484e-01,2.703816783524615985e+01,5.783335345800363712e+02,4.434235001218001848e+00,-2.290929388199332095e+01,3.723767820088264102e+01
1.000125408172607006e-01,5.532866832714375960e-01,2.693802771794870310e+01,5.779339784548582202e+02,4.425170882416984419e+00,-2.275933695220483699e+01,3.721624079105406224e+01
1.203289031982421042e-01,5.901095996982341774e-01,2.704514885791220635e+01,5.777429243244646386e+02,4.428241389156377217e+00,-2.273814355390950226e+01,3.727830257716175311e+01
1.400578022003172995e-01,6.943675025282605162e-01,2.704654013468007889e+01,5.782434282721739010e+02,4.433025977074512625e+00,-2.288002107746299885e+01,3.724436072428404998e+01
1.600515842437743863e-01,6.061639826056524072e-01,2.715734720528255508e+01,5.781449240541162453e+02,4.449742555588452220e+00,-2.277593121326019698e+01,3.732260536011852992e+01
1.800997257232666016e-01,6.103790029204319012e-01,2.706237374522049066e+01,5.781448598035271971e+02,4.426420604847782769e+00,-2.279515108445215077e+01,3.726214550142672266e+01
2.000176906585693082e-01,7.124770016438191078e-01,2.687103162342802065e+01,5.778512682255463915e+02,4.412184609577468386e+00,-2.280551148451091947e+01,3.716908801537286422e+01
2.201137542724609097e-01,6.861295216265048680e-01,2.685710366065769605e+01,5.777450920270580355e+02,4.419273207366940071e+00,-2.278384641498359997e+01,3.715841283883190727e+01
2.400743961334227961e-01,5.397621478012535334e-01,2.694316836465838350e+01,5.777385359497733361e+02,4.413682357337922468e+00,-2.275438732237797979e+01,3.723843046311341709e+01
