time, StatePelvisPosX, StatePelvisPosZ, StatePelvisRotY, StateHipRotY, StateKneeRotY, StateAnkleRotY, StateMiddleTrunkRotY, StateLShoulderRotY, StateLElbowRotY, StateRShoulderRotY, StateRElbowRotY, StateHeadRotY, StatePelvisVelX, StatePelvisVelZ, StatePelvisRotVelY, StateHipRotVelY, StateKneeRotVelY, StateAnkleRotVelY, StateMiddleTrunkRotVelY, StateLShoulderRotVelY, StateLElbowRotVelY, StateRShoulderRotVelY, StateRElbowRotVelY, StateHeadRotVelY, StateHipTorque, StateKneeTorque, StateAnkleTorque, StateMiddleTrunkTorque, StateShoulderTorque, StateElbowTorque, StateHeadTorque, ControlHipDTorque, ControlKneeDTorque, ControlAnkleDTorque, ControlMiddleTrunkDTorque, ControlShoulderDTorque, ControlElbowDTorque, ControlHeadDTorque, TauPelvisPosX, TauPelvisPosZ, TauPelvisRotY, Tauleg_3_joint, Tauleg_4_joint, Tauleg_5_joint, Tautorso_2_joint, Tauarm_1_joint, Tauarm_4_joint, Tauarm_1_joint, Tauarm_4_joint, Tauhead_2_joint, Heel_Fx, Heel_Fy, Heel_Fz, Toe_Fx, Toe_Fy, Toe_Fz, CoP, Hand_x, Hand_y, Hand_z, Box_Hand_Fx, Box_Hand_Fz, Box_Hand_Ty, Phase
0, -0.0268833, 0.742555, 0.1, -1.00966, 1.00841, -0.0987482, 0.1, 0.23, 1, 0.23, 1, 0.03, 6.50651e-17, 1.31731e-18, 1.14145e-16, 4.05285e-17, -2.29754e-17, 1.02753e-16, 2.38052e-17, -8.47607e-18, -6.78228e-17, 2.23844e-17, -7.28121e-18, 1.18755e-17, 38.001, -2.32041, 0.855946, -33.124, 43.7697, 24.6036, -0.665399, -150, -14.4231, -35.0523, -100, 26.6437, -10.7407, -13.744, 4.66558e-310, 0, 0, 38.001, -2.32041, 0.855946, -33.124, 21.8849, 12.3018, 21.8849, 0, 0, 3.07418, 0, 165.321, 0, 0, 83.8447, 0.000475353, 0, 0, 0, 0, 0, 0, 0
0.000159483, -0.0268833, 0.742555, 0.0999998, -1.00966, 1.00841, -0.0987482, 0.100001, 0.230001, 1, 0.230001, 1, 0.0299989, -0.000424609, 4.26029e-05, -0.00297319, 0.00297319, -1.98096e-17, 9.5711e-17, 0.00715126, 0.00697482, 0.00052163, 0.00697962, 0.000520232, -0.012866, 37.9771, -2.32264, 0.850394, -33.14, 43.7739, 24.6018, -0.667563, -150, -13.5792, -34.5858, -100, 26.1005, -10.7219, -13.4066, 4.66558e-310, 0, 0, 37.9771, -2.32264, 0.850394, -33.14, 21.887, 12.3009, 21.887, 0, 0, 3.06514, 0, 165.215, 0, 0, 83.7469, 0.00045769, 0, 0, 0, 0, 0, 0, 0
0.000318966, -0.0268834, 0.742555, 0.099999, -1.00966, 1.00841, -0.0987482, 0.100002, 0.230002, 1, 0.230002, 1, 0.0299959, -0.000848398, 8.51229e-05, -0.00594062, 0.00594062, -1.91131e-17, 9.34755e-17, 0.0142893, 0.013946, 0.00103687, 0.0139556, 0.00103407, -0.0257317, 37.9532, -2.32474, 0.844915, -33.1559, 43.7781, 24.6001, -0.669674, -150, -12.7353, -34.1193, -100, 25.5574, -10.7031, -13.0692, 4.66558e-310, 0, 0, 37.9532, -2.32474, 0.844915, -33.1559, 21.889, 12.3001, 21.889, 0, 0, 3.05624, 0, 165.108, 0, 0, 83.6493, 0.000440224, 0, 0, 0, 0, 0, 0, 0
0.000478449, -0.0268836, 0.742556, 0.0999979, -1.00966, 1.00841, -0.0987482, 0.100005, 0.230005, 1, 0.230005, 1, 0.0299907, -0.00127135, 0.000127558, -0.00890222, 0.00890222, -1.54385e-17, 8.90769e-17, 0.0214139, 0.0209134, 0.00154565, 0.0209279, 0.00154144, -0.0385964, 37.9293, -2.32671, 0.839511, -33.1719, 43.7821, 24.5984, -0.671732, -150, -11.8913, -33.6528, -100, 25.0142, -10.6843, -12.7317, 4.66558e-310, 0, 0, 37.9293, -2.32671, 0.839511, -33.1719, 21.891, 12.2992, 21.891, 0, 0, 3.0475, 0, 165.001, 0, 0, 83.5519, 0.000422961, 0, 0, 0, 0, 0, 0, 0
0.000637932, -0.0268838, 0.742556, 0.0999962, -1.00966, 1.00841, -0.0987482, 0.100009, 0.230009, 1, 0.230009, 1, 0.0299836, -0.00169347, 0.000169907, -0.011858, 0.011858, -9.71507e-18, 9.51628e-17, 0.028525, 0.0278771, 0.00204799, 0.0278963, 0.00204238, -0.0514597, 37.9054, -2.32853, 0.834181, -33.1878, 43.786, 24.5967, -0.673735, -150, -11.0474, -33.1863, -100, 24.471, -10.6654, -12.3943, 4.66558e-310, 0, 0, 37.9054, -2.32853, 0.834181, -33.1878, 21.893, 12.2984, 21.893, 0, 0, 3.0389, 0, 164.893, 0, 0, 83.4547, 0.000405898, 0, 0, 0, 0, 0, 0, 0
0.000797415, -0.0268841, 0.742556, 0.0999941, -1.00966, 1.00841, -0.0987482, 0.100014, 0.230014, 1, 0.230014, 1, 0.0299743, -0.00211475, 0.00021217, -0.0148078, 0.0148078, -8.27978e-18, 9.69876e-17, 0.0356226, 0.034837, 0.00254394, 0.034861, 0.0025369, -0.0643212, 37.8814, -2.33023, 0.828925, -33.2038, 43.7899, 24.595, -0.675685, -150, -10.2035, -32.7198, -100, 23.9279, -10.6466, -12.0568, 4.66558e-310, 0, 0, 37.8814, -2.33023, 0.828925, -33.2038, 21.8949, 12.2975, 21.8949, 0, 0, 3.03046, 0, 164.785, 0, 0, 83.3577, 0.000389039, 0, 0, 0, 0, 0, 0, 0
0.000956898, -0.0268845, 0.742556, 0.0999915, -1.00965, 1.00841, -0.0987482, 0.10002, 0.23002, 1, 0.23002, 1, 0.029963, -0.00253519, 0.000254346, -0.0177518, 0.0177518, -7.00304e-18, 9.37363e-17, 0.0427067, 0.041793, 0.0030335, 0.0418218, 0.00302504, -0.0771801, 37.8575, -2.33179, 0.823744, -33.2197, 43.7937, 24.5933, -0.677581, -150, -9.35955, -32.2533, -100, 23.3847, -10.6278, -11.7194, 4.66558e-310, 0, 0, 37.8575, -2.33179, 0.823744, -33.2197, 21.8968, 12.2967, 21.8968, 0, 0, 3.02216, 0, 164.675, 0, 0, 83.2609, 0.000372381, 0, 0, 0, 0, 0, 0, 0
0.00111638, -0.0268849, 0.742556, 0.0999884, -1.00965, 1.00841, -0.0987482, 0.100028, 0.230027, 1, 0.230027, 1, 0.0299497, -0.00295479, 0.000296433, -0.0206899, 0.0206899, -5.34511e-18, 9.09214e-17, 0.0497771, 0.048745, 0.00351671, 0.0487787, 0.00350683, -0.0900359, 37.8336, -2.33321, 0.818638, -33.2356, 43.7974, 24.5916, -0.679423, -150, -8.51562, -31.7868, -100, 22.8415, -10.609, -11.382, 4.66558e-310, 0, 0, 37.8336, -2.33321, 0.818638, -33.2356, 21.8987, 12.2958, 21.8987, 0, 0, 3.01401, 0, 164.565, 0, 0, 83.1643, 0.000355928, 0, 0, 0, 0, 0, 0, 0
0.00127586, -0.0268854, 0.742556, 0.0999849, -1.00965, 1.00841, -0.0987482, 0.100036, 0.230036, 1, 0.230036, 1, 0.0299343, -0.00337355, 0.000338432, -0.0236221, 0.0236221, -2.07931e-18, 8.93013e-17, 0.0568338, 0.0556932, 0.0039936, 0.0557316, 0.0039823, -0.102888, 37.8097, -2.33451, 0.813605, -33.2516, 43.801, 24.59, -0.681212, -150, -7.67169, -31.3203, -100, 22.2984, -10.5902, -11.0445, 4.66558e-310, 0, 0, 37.8097, -2.33451, 0.813605, -33.2516, 21.9005, 12.295, 21.9005, 0, 0, 3.00601, 0, 164.454, 0, 0, 83.0679, 0.000339677, 0, 0, 0, 0, 0, 0, 0
0.00143535, -0.026886, 0.742556, 0.0999809, -1.00964, 1.00841, -0.0987482, 0.100046, 0.230045, 1, 0.230045, 1, 0.0299169, -0.00379146, 0.000380341, -0.0265484, 0.0265484, 2.62441e-18, 8.62575e-17, 0.0638768, 0.0626373, 0.0044642, 0.0626806, 0.00445146, -0.115736, 37.7857, -2.33566, 0.808648, -33.2675, 43.8045, 24.5883, -0.682946, -150, -6.82776, -30.8538, -100, 21.7552, -10.5714, -10.7071, 4.66558e-310, 0, 0, 37.7857, -2.33566, 0.808648, -33.2675, 21.9022, 12.2941, 21.9022, 0, 0, 2.99815, 0, 164.343, 0, 0, 82.9717, 0.000323631, 0, 0, 0, 0, 0, 0, 0
0.00159483, -0.0268866, 0.742556, 0.0999764, -1.00964, 1.00841, -0.0987482, 0.100057, 0.230056, 1, 0.230056, 1, 0.0298974, -0.00420852, 0.00042216, -0.0294687, 0.0294687, 8.74325e-18, 7.96268e-17, 0.0709061, 0.0695774, 0.00492853, 0.0696255, 0.00491436, -0.128579, 37.7618, -2.33668, 0.803764, -33.2835, 43.8079, 24.5866, -0.684627, -150, -5.98383, -30.3873, -100, 21.2121, -10.5526, -10.3696, 4.66558e-310, 0, 0, 37.7618, -2.33668, 0.803764, -33.2835, 21.9039, 12.2933, 21.9039, 0, 0, 2.99045, 0, 164.23, 0, 0, 82.8757, 0.000307789, 0, 0, 0, 0, 0, 0, 0
0.00175431, -0.0268873, 0.742556, 0.0999715, -1.00963, 1.00841, -0.0987482, 0.100069, 0.230067, 1, 0.230067, 1, 0.0298759, -0.00462473, 0.000463888, -0.032383, 0.032383, 1.46124e-17, 7.00108e-17, 0.0779215, 0.0765134, 0.00538662, 0.0765663, 0.005371, -0.141417, 37.7379, -2.33757, 0.798955, -33.2994, 43.8112, 24.5849, -0.686254, -150, -5.1399, -29.9208, -100, 20.6689, -10.5338, -10.0322, 4.66558e-310, 0, 0, 37.7379, -2.33757, 0.798955, -33.2994, 21.9056, 12.2924, 21.9056, 0, 0, 2.98289, 0, 164.117, 0, 0, 82.7799, 0.000292153, 0, 0, 0, 0, 0, 0, 0
