time;force_x;force_y;force_z;torque_x;torque_y;torque_z
0.0;-5.9;-13.6;178.7;3.88;-11.75;-0.07
0.020029306411743164;-5.8;-13.8;178.9;3.92;-11.69;-0.08
0.04013347625732422;-5.9;-13.6;178.9;3.92;-11.67;-0.05
0.060184478759765625;-5.9;-13.6;179.1;3.89;-11.7;-0.06
0.08012938499450684;-5.8;-13.6;179.3;3.86;-11.72;-0.06
0.10014510154724121;-5.9;-13.7;179.5;3.88;-11.74;-0.07
0.1201016902923584;-6.0;-13.6;179.3;3.9;-11.73;-0.07
0.1400587558746338;-5.9;-13.7;179.3;3.91;-11.7;-0.06
0.16005730628967285;-5.9;-13.7;179.3;3.9;-11.69;-0.06
0.18001508712768555;-5.9;-13.7;179.5;3.89;-11.72;-0.07
0.20005011558532715;-5.9;-13.6;179.7;3.88;-11.76;-0.07
0.22009754180908203;-5.9;-13.6;179.5;3.89;-11.74;-0.07
0.24015545845031738;-5.8;-13.6;179.3;3.9;-11.71;-0.07
0.26005029678344727;-5.9;-13.7;179.3;3.93;-11.71;-0.06
0.2800862789154053;-5.9;-13.6;179.5;3.91;-11.72;-0.06
0.30013251304626465;-6.0;-13.6;180.0;3.88;-11.77;-0.07
0.32013368606567383;-5.9;-13.7;179.1;3.87;-11.73;-0.05
0.3402090072631836;-5.9;-13.6;179.8;3.89;-11.7;-0.06
0.36011743545532227;-5.9;-13.6;179.6;3.89;-11.71;-0.05
0.37999653816223145;-5.9;-13.6;180.0;3.89;-11.74;-0.06
0.40010929107666016;-6.0;-13.6;180.2;3.89;-11.76;-0.06
0.42017173767089844;-5.9;-13.6;179.9;3.89;-11.75;-0.06
0.4400136470794678;-5.9;-13.7;179.7;3.88;-11.74;-0.06
0.46013855934143066;-5.9;-13.6;179.5;3.89;-11.73;-0.06
0.4800114631652832;-5.9;-13.7;179.7;3.9;-11.73;-0.06
0.5000326633453369;-5.8;-13.6;179.5;3.91;-11.74;-0.07
0.5200154781341553;-5.9;-13.7;179.7;3.91;-11.75;-0.07
0.5400209426879883;-5.9;-13.6;179.5;3.9;-11.74;-0.07
0.5600986480712891;-5.9;-13.7;179.3;3.91;-11.73;-0.07
0.5799994468688965;-5.9;-13.6;179.5;3.89;-11.72;-0.06
0.6002151966094971;-5.9;-13.6;179.3;3.89;-11.73;-0.06
0.6200404167175293;-5.9;-13.6;179.9;3.9;-11.75;-0.07
0.6401135921478271;-6.0;-13.5;179.7;3.89;-11.75;-0.07
0.6599617004394531;-6.0;-13.6;179.7;3.89;-11.74;-0.06
0.6801137924194336;-6.0;-13.5;179.5;3.89;-11.73;-0.06
0.6999719142913818;-6.0;-13.7;179.8;3.89;-11.74;-0.06
0.7200210094451904;-5.9;-13.6;180.0;3.88;-11.75;-0.06
0.7401115894317627;-6.0;-13.7;179.8;3.89;-11.75;-0.06
0.760117769241333;-5.9;-13.6;179.9;3.9;-11.75;-0.07
0.7801563739776611;-5.9;-13.6;179.7;3.9;-11.74;-0.07
0.8002688884735107;-6.0;-13.7;179.8;3.9;-11.74;-0.06
0.820016622543335;-6.0;-13.6;179.5;3.89;-11.75;-0.06
0.8400964736938477;-6.0;-13.7;179.7;3.9;-11.74;-0.07
0.860001802444458;-6.2;-13.8;180.1;3.93;-11.76;-0.09
0.8799901008605957;-5.9;-13.6;179.5;3.89;-11.73;-0.06
0.9001049995422363;-5.8;-13.6;179.5;3.89;-11.73;-0.06
0.9199950695037842;-6.1;-13.6;180.0;3.88;-11.76;-0.05
0.9401435852050781;-6.0;-13.7;179.7;3.9;-11.74;-0.06
0.9600305557250977;-6.0;-13.7;180.0;3.9;-11.75;-0.06
0.9801514148712158;-6.0;-13.6;179.8;3.89;-11.73;-0.06
1.000035047531128;-6.1;-13.7;180.0;3.9;-11.76;-0.06
1.020106554031372;-6.1;-13.6;180.0;3.89;-11.75;-0.06
1.0400257110595703;-5.9;-13.6;179.5;3.89;-11.73;-0.06
1.060002088546753;-6.1;-13.7;179.7;3.89;-11.74;-0.07
1.0800790786743164;-6.0;-13.7;179.7;3.91;-11.74;-0.07
1.100083589553833;-6.2;-13.6;179.9;3.92;-11.75;-0.07
1.1200642585754395;-5.9;-13.5;179.7;3.9;-11.74;-0.07
1.1400368213653564;-5.9;-13.5;179.7;3.89;-11.73;-0.06
1.1600046157836914;-6.0;-13.7;179.5;3.89;-11.74;-0.06
1.1800200939178467;-6.0;-13.7;180.0;3.89;-11.75;-0.06
