time;base_link_tx;base_link_ty;base_link_tz;base_link_rz;base_link_ry;base_link_rx;leg_left_1_joint;leg_left_2_joint;leg_left_3_joint;leg_left_4_joint;leg_left_5_joint;leg_left_6_joint;leg_right_1_joint;leg_right_2_joint;leg_right_3_joint;leg_right_4_joint;leg_right_5_joint;leg_right_6_joint;torso_1_joint;torso_2_joint;arm_left_1_joint;arm_left_2_joint;arm_left_3_joint;arm_left_4_joint;arm_left_5_joint;arm_left_6_joint;arm_left_7_joint;arm_right_1_joint;arm_right_2_joint;arm_right_3_joint;arm_right_4_joint;arm_right_5_joint;arm_right_6_joint;arm_right_7_joint;head_1_joint;head_2_joint
0.0;16.672494092734894;19.230887489785278;507.3972009797793;5.016998827800265;-13.73423466230279;45.73657677918209;4.081672517848173;10.087623518822861;-13.07608137997659;9.080862070696742;2.1728533220963198;2.0503913739441084;0.7760258114139077;5.087106302371474;33.5488874627189;-3.303599600080079;17.52736416344609;3.5075366556006977;-0.23080558075693167;-28.841524314226895;6.018753128268282;3.611221126188167;0.8320257207286081;5.386369350513403;-0.01871741049333909;0.12157739239640482;0.059456248913732274;6.0767826262727125;4.019515967180077;0.9855040489755014;5.37433788067624;-0.01981805935026449;0.15064349914883415;0.060233291302383106;-0.004880396796210471;-0.5224547367352896
0.020179033279418945;16.53924615777386;19.2294062933327;507.9973873495896;4.988648390078081;-13.772885872242;45.60110378529385;4.070510979590844;10.034665732942146;-13.066964494902646;9.019857196763304;2.167875053448914;2.0389975307107937;0.7790263805139361;5.110996747348992;33.478790757112186;-3.1888191269249226;17.51748320992359;3.4967572782046794;-0.22960522029881478;-28.843858933198113;6.017768603561068;3.6118906648297795;0.832260376510686;5.385903216372187;-0.018707089106784675;0.12163097723139121;0.05946458655914347;6.076114649513987;4.018951284174021;0.985272928223092;5.3742363838046145;-0.01980134845843247;0.1505768510679909;0.06022210221317089;-0.004830789861635888;-0.5225284488445114
0.03999066352844238;16.329870414466647;19.32801470620905;508.18306373445733;4.959399054134664;-13.728698253130048;45.67518019575507;4.119915596241966;10.151096065725302;-13.197728877805337;8.965406478856751;2.1484611843061443;2.06281316315402;0.75047758916266;5.037408826970068;33.64859791882816;-3.0832581099153016;17.533724293735908;3.47406530075375;-0.2284298602994548;-28.85366557927609;6.013708885413721;3.6126902662098535;0.8325232667454092;5.384728451700437;-0.018692727035767798;0.12168418481748638;0.059470163251148296;6.072263443817616;4.018788904476603;0.9851401790439124;5.373224007558401;-0.019831314900176554;0.15055296204043572;0.06020541944294742;-0.0047567859812502585;-0.5210402605054597
0.06013369560241699;16.32990307846903;19.147233251955278;507.3770521435689;4.95166334973886;-13.573431329053882;45.609317557729455;4.119878567103876;10.149867639923938;-13.153188845840477;8.99195543876854;2.1493263437712637;2.0623452141750245;0.7098382941250199;4.950940475242092;33.77449853416499;-3.1218778731286436;17.569892822124352;3.474649071361777;-0.2258226542594414;-28.85330849255284;6.014720984677568;3.614424128611361;0.8331903588254278;5.384852824717941;-0.01869354981255336;0.12182192325077584;0.05948311420338129;6.073037710256108;4.016945658445745;0.9844395380062184;5.373607078608959;-0.019833270224731102;0.15041673870207933;0.06019835191809264;-0.004660032120905094;-0.5227967477245746
0.07999801635742188;16.40653991841862;19.24659491880695;507.5837609177962;5.00164920406628;-13.669541740411425;45.64263417941021;4.117656574231789;10.1450220288746;-13.046607668651912;9.031856181152158;2.1705648021776063;2.06160357101204;0.7519534719055126;5.01288923935116;33.589857923049934;-3.1724218281012146;17.555632803243544;3.4795407189889773;-0.22763672242700983;-28.857759806840903;6.012821140287706;3.6129645340003074;0.8326480289094472;5.384416683506816;-0.01868644149527346;0.12172386759394681;0.05947422101232275;6.071622452162815;4.018549764499808;0.9850170811780812;5.373061814652344;-0.019832584031142804;0.1505135746304186;0.060201016600153;-0.004768544088993625;-0.5229237918622806
0.10018229484558105;16.381691352889533;19.02937283074257;507.37863064106796;4.962446521680469;-13.598651184511638;45.54568134754968;4.113111547422662;10.136569047399885;-13.05724563279262;9.026557139818017;2.169047881536161;2.0602620977875077;0.7047638140568162;4.919284450906311;33.66221405207348;-3.159529683453959;17.5629840656253;3.460529796718393;-0.23069538865228587;-28.853721208095063;6.013768499697283;3.6104938298415132;0.8317442414897374;5.384847000346592;-0.01869166287239106;0.12156720875950841;0.059461894629935896;6.07315347152794;4.020728546805784;0.9858530488464367;5.373250330872779;-0.01980051905689295;0.15064252148214546;0.060215966819542374;-0.004950946920097865;-0.5228162333633779
0.12017202377319336;16.2510805537905;18.92492047512234;507.97704830325836;4.918030461049025;-13.586299283005246;45.47456360009592;4.106230881419365;10.116058994621321;-13.155481917436235;8.996131077394278;2.1572424776374293;2.0486756037420872;0.6833138341969099;4.878714333889342;33.73360380828001;-3.044456749809755;17.583664828365972;3.445867987559028;-0.23323247592691485;-28.84825197737311;6.014607758984411;3.6087244521880564;0.8310956133621134;5.385202002849925;-0.018700935211760507;0.12145661882307153;0.05944822540898562;6.074380152479025;4.0225479994128275;0.9865331448009466;5.373365822660506;-0.019820503656437956;0.15077922474864247;0.06023438563557502;-0.005083275754896991;-0.5209077639844909
0.14006900787353516;16.331221977388626;19.19563910243044;508.1584200097521;4.977644744528508;-13.699033095523646;45.674425111073695;4.108012892527416;10.1270253531771;-13.16381136901944;8.986351396057405;2.1475109988134036;2.059045063952314;0.7619122080638103;5.036988642502953;33.638289792469735;-3.078523209029308;17.563863855191705;3.470428090433823;-0.2338750309193257;-28.849505488310058;6.014567533862908;3.6081651321085424;0.8308977629786106;5.385221066675351;-0.018708600806378983;0.1214303729808117;0.05943847810853634;6.074383773783644;4.022976328015208;0.9866878088945963;5.373244794106445;-0.019810325622616774;0.1507950061050037;0.06024511529651771;-0.005167328073765666;-0.5227141249990552
0.15996074676513672;16.341659049926534;19.079088942405164;507.563123498453;4.981976519059499;-13.634508211055504;45.66859949486275;4.104906074368232;10.120703831228985;-13.05679546744024;9.026770187653414;2.168849171515072;2.057994979423975;0.7536172894611869;5.022008073487356;33.61764341119149;-3.161341470123493;17.545344089565525;3.4834823756613646;-0.23704718180224849;-28.85321398374687;6.012795479137648;3.60635140775956;0.8302023304900948;5.384858504012077;-0.018713934921877173;0.12130184052800519;0.05942137854121031;6.073074380046491;4.025356465884736;0.9875771240362963;5.372613972164479;-0.019799889692765478;0.15095250287165657;0.060260183503553486;-0.005346637338575228;-0.5228355346395661
0.1800527572631836;16.494260670569126;19.069993793581524;508.57750129848546;4.989643273970557;-13.95344665058704;45.64474259355713;4.089128980773946;10.110843534402218;-13.100622898626039;9.029787054382721;2.159640582387411;2.0568233374743072;0.7643050167759019;5.040938676319242;33.343774523815384;-3.2178039250604984;17.48860385914312;3.488329638738868;-0.24026172278203142;-28.85228130644107;6.01278281698915;3.6047945112510793;0.8296012937249214;5.384977794629459;-0.01871931381757791;0.12118398537321017;0.05941009979836141;6.073405261095871;4.027480867797611;0.988410667184316;5.372472382670623;-0.01976665833469203;0.15109536114576322;0.0602775325258344;-0.005515933380003215;-0.5228351386622849
