time;force_x;force_y;force_z;torque_x;torque_y;torque_z
0.0;-20.4;-2.7;208.9;-2.86;-21.46;1.29
0.019989728927612305;-20.2;-2.8;207.9;-2.84;-21.42;1.3
0.0398867130279541;-19.8;-2.7;207.9;-2.83;-21.4;1.3
0.059778451919555664;-19.9;-2.5;208.7;-2.85;-21.45;1.3
0.07987046241760254;-20.1;-2.6;208.3;-2.84;-21.46;1.29
0.09977293014526367;-20.1;-2.4;208.5;-2.84;-21.46;1.3
0.11992979049682617;-19.9;-2.3;208.1;-2.83;-21.45;1.31
0.1397707462310791;-20.0;-2.6;207.9;-2.82;-21.44;1.3
0.15990710258483887;-20.1;-2.5;208.3;-2.84;-21.44;1.3
0.17972993850708008;-20.3;-2.5;207.5;-2.84;-21.4;1.3
0.19971942901611328;-20.2;-2.6;207.5;-2.84;-21.39;1.29
0.21971964836120605;-20.2;-2.7;208.1;-2.85;-21.42;1.28
0.23977875709533691;-19.9;-2.7;208.1;-2.85;-21.42;1.29
0.25978875160217285;-20.0;-2.6;208.5;-2.86;-21.45;1.29
0.27991318702697754;-20.2;-2.6;208.1;-2.84;-21.43;1.29
0.29978466033935547;-19.7;-2.5;208.3;-2.84;-21.41;1.29
0.3197755813598633;-20.9;-2.6;210.8;-2.85;-21.58;1.25
0.3397812843322754;-20.1;-2.6;208.3;-2.82;-21.45;1.24
0.3597681522369385;-19.7;-2.5;209.1;-2.81;-21.48;1.25
0.3797626495361328;-20.1;-2.5;208.0;-2.76;-21.45;1.25
0.3997511863708496;-20.4;-2.5;207.8;-2.75;-21.43;1.24
0.4197273254394531;-20.3;-2.5;208.8;-2.77;-21.48;1.24
0.43987011909484863;-19.7;-2.4;206.8;-2.77;-21.36;1.25
0.45975828170776367;-20.0;-2.4;208.0;-2.8;-21.42;1.25
0.479748010635376;-20.4;-2.4;208.4;-2.8;-21.47;1.25
0.4997131824493408;-20.4;-2.6;208.7;-2.8;-21.48;1.25
0.5199944972991943;-20.3;-2.7;208.7;-2.8;-21.47;1.26
0.5399413108825684;-20.2;-2.5;208.5;-2.82;-21.45;1.25
