time, StatePelvisPosX, StatePelvisPosZ, StatePelvisRotY, StateHipRotY, StateKneeRotY, StateAnkleRotY, StateMiddleTrunkRotY, StateLShoulderRotY, StateLElbowRotY, StateRShoulderRotY, StateRElbowRotY, StateHeadRotY, StatePelvisVelX, StatePelvisVelZ, StatePelvisRotVelY, StateHipRotVelY, StateKneeRotVelY, StateAnkleRotVelY, StateMiddleTrunkRotVelY, StateLShoulderRotVelY, StateLElbowRotVelY, StateRShoulderRotVelY, StateRElbowRotVelY, StateHeadRotVelY, StateHipTorque, StateKneeTorque, StateAnkleTorque, StateMiddleTrunkTorque, StateShoulderTorque, StateElbowTorque, StateHeadTorque, ControlHipDTorque, ControlKneeDTorque, ControlAnkleDTorque, ControlMiddleTrunkDTorque, ControlShoulderDTorque, ControlElbowDTorque, ControlHeadDTorque, TauPelvisPosX, TauPelvisPosZ, TauPelvisRotY, Tauleg_3_joint, Tauleg_4_joint, Tauleg_5_joint, Tautorso_2_joint, Tauarm_1_joint, Tauarm_4_joint, Tauarm_1_joint, Tauarm_4_joint, Tauhead_2_joint, Heel_Fx, Heel_Fy, Heel_Fz, Toe_Fx, Toe_Fy, Toe_Fz, CoP, Hand_x, Hand_y, Hand_z, Box_Hand_Fx, Box_Hand_Fz, Box_Hand_Ty, Phase
0, -0.0255018, 0.743104, 0.1, -0.99612, 1.06168, -0.165561, 0.1, 0.23, 1, 0.23, 1, 0.03, 8.6392e-18, 3.44478e-18, 1.04716e-17, 7.50305e-19, 1.18633e-18, -1.15196e-19, 1.29128e-18, -2.23569e-18, -1.54418e-18, -1.19488e-18, -1.17081e-18, -1.12777e-18, 28.3841, -2.55965, 1.17925, -15.7437, 4.53232, 5.89696, -0.317811, -11.6445, 0.0921631, -0.719086, -13.5962, 0.257036, 2.19812, 0.804389, 4.63674e-310, 0, 0, 28.3841, -2.55965, 1.17925, -15.7437, 2.26616, 2.94848, 2.26616, 0, 0, 6.85877, 0, 145.646, 0, 0, 72.8125, -4.8122e-06, 0, 0, 0, 0, 0, 0, 0
0.000209294, -0.0255018, 0.743104, 0.0999999, -0.99612, 1.06168, -0.165561, 0.1, 0.23, 1, 0.23, 1, 0.0299995, -0.000115169, 1.15554e-05, -0.000806433, 0.000806433, 1.736e-18, 3.40317e-18, 0.00265503, 0.000129155, 2.52779e-05, 0.000125857, 2.97597e-05, -0.00416055, 28.3816, -2.55963, 1.1791, -15.7466, 4.53242, 5.89744, -0.317641, -11.9389, 0.0747546, -0.761659, -13.8022, 0.631752, 2.38689, 0.818982, 4.63674e-310, 0, 0, 28.3816, -2.55963, 1.1791, -15.7466, 2.26621, 2.94872, 2.26621, 0, 0, 6.85502, 0, 145.627, 0, 0, 72.8058, -3.51284e-06, 0, 0, 0, 0, 0, 0, 0
0.000418589, -0.0255018, 0.743104, 0.0999997, -0.996119, 1.06168, -0.165561, 0.100001, 0.23, 1, 0.23, 1, 0.0299982, -0.000230145, 2.30914e-05, -0.00161151, 0.00161151, 3.88398e-18, 6.85163e-18, 0.00530679, 0.000256706, 5.02739e-05, 0.00025011, 5.92356e-05, -0.00831404, 28.3791, -2.55962, 1.17893, -15.7495, 4.53259, 5.89796, -0.317468, -12.2333, 0.0573462, -0.804233, -14.0082, 1.00647, 2.57567, 0.833575, 4.63674e-310, 0, 0, 28.3791, -2.55962, 1.17893, -15.7495, 2.2663, 2.94898, 2.2663, 0, 0, 6.85121, 0, 145.607, 0, 0, 72.7988, -2.22434e-06, 0, 0, 0, 0, 0, 0, 0
0.000627883, -0.0255019, 0.743104, 0.0999992, -0.996119, 1.06168, -0.165561, 0.100003, 0.23, 1, 0.23, 1, 0.0299961, -0.000344922, 3.46073e-05, -0.0024152, 0.0024152, 9.52523e-18, 6.87938e-19, 0.00795518, 0.000382625, 7.49794e-05, 0.000372732, 8.84191e-05, -0.0124602, 28.3765, -2.55961, 1.17876, -15.7524, 4.53284, 5.89852, -0.317292, -12.5277, 0.0399377, -0.846806, -14.2142, 1.38119, 2.76445, 0.848167, 4.63674e-310, 0, 0, 28.3765, -2.55961, 1.17876, -15.7524, 2.26642, 2.94926, 2.26642, 0, 0, 6.84735, 0, 145.588, 0, 0, 72.7918, -9.46929e-07, 0, 0, 0, 0, 0, 0, 0
0.000837177, -0.025502, 0.743104, 0.0999986, -0.996118, 1.06168, -0.165561, 0.100004, 0.23, 1, 0.23, 1, 0.029993, -0.0004595, 4.61031e-05, -0.00321749, 0.00321749, 7.24277e-18, -6.48937e-18, 0.0106002, 0.00050692, 9.93938e-05, 0.000493731, 0.000117309, -0.0165991, 28.3738, -2.5596, 1.17858, -15.7554, 4.53317, 5.89912, -0.317113, -12.8221, 0.0225293, -0.889379, -14.4202, 1.7559, 2.95322, 0.86276, 4.63675e-310, 0, 0, 28.3738, -2.5596, 1.17858, -15.7554, 2.26658, 2.94956, 2.26658, 0, 0, 6.84344, 0, 145.568, 0, 0, 72.7845, 3.19403e-07, 0, 0, 0, 0, 0, 0, 0
0.00104647, -0.0255021, 0.743104, 0.0999979, -0.996118, 1.06168, -0.165561, 0.100007, 0.23, 1, 0.23, 1, 0.0299891, -0.000573878, 5.75785e-05, -0.00401839, 0.00401839, 3.4457e-18, -1.14898e-17, 0.0132419, 0.000629608, 0.000123515, 0.000613124, 0.000145905, -0.0207306, 28.3711, -2.5596, 1.17839, -15.7585, 4.53358, 5.89976, -0.316931, -13.1165, 0.00512082, -0.931952, -14.6262, 2.13062, 3.142, 0.877353, 4.63674e-310, 0, 0, 28.3711, -2.5596, 1.17839, -15.7585, 2.26679, 2.94988, 2.26679, 0, 0, 6.83947, 0, 145.547, 0, 0, 72.7771, 1.57468e-06, 0, 0, 0, 0, 0, 0, 0
0.00125577, -0.0255022, 0.743104, 0.099997, -0.996117, 1.06168, -0.165561, 0.10001, 0.23, 1, 0.23, 1, 0.0299843, -0.000688056, 6.90336e-05, -0.00481788, 0.00481788, 5.80395e-19, -1.27575e-17, 0.0158802, 0.000750698, 0.000147344, 0.000730919, 0.000174205, -0.0248548, 28.3683, -2.5596, 1.17819, -15.7615, 4.53406, 5.90044, -0.316745, -13.4108, -0.0122876, -0.974525, -14.8323, 2.50533, 3.33077, 0.891945, 4.63674e-310, 0, 0, 28.3683, -2.5596, 1.17819, -15.7615, 2.26703, 2.95022, 2.26703, 0, 0, 6.83544, 0, 145.527, 0, 0, 72.7696, 2.81893e-06, 0, 0, 0, 0, 0, 0, 0
0.00146506, -0.0255024, 0.743104, 0.0999959, -0.996116, 1.06168, -0.165561, 0.100014, 0.230001, 1, 0.230001, 1, 0.0299787, -0.000802034, 8.04682e-05, -0.00561597, 0.00561597, -2.95141e-18, -1.43528e-17, 0.0185151, 0.000870196, 0.000170878, 0.000847122, 0.000202208, -0.0289715, 28.3655, -2.5596, 1.17798, -15.7647, 4.53462, 5.90115, -0.316557, -13.7052, -0.0296961, -1.0171, -15.0383, 2.88005, 3.51955, 0.906538, 4.63674e-310, 0, 0, 28.3655, -2.5596, 1.17798, -15.7647, 2.26731, 2.95058, 2.26731, 0, 0, 6.83136, 0, 145.506, 0, 0, 72.7618, 4.05215e-06, 0, 0, 0, 0, 0, 0, 0
0.00167435, -0.0255026, 0.743104, 0.0999946, -0.996114, 1.06168, -0.165561, 0.100018, 0.230001, 1, 0.230001, 1, 0.0299722, -0.000915811, 9.18823e-05, -0.00641266, 0.00641266, -4.73199e-18, -1.49576e-17, 0.0211466, 0.000988112, 0.000194117, 0.000961746, 0.000229915, -0.0330808, 28.3626, -2.55961, 1.17776, -15.7678, 4.53527, 5.90191, -0.316366, -13.9996, -0.0471046, -1.05967, -15.2443, 3.25477, 3.70833, 0.921131, 4.63675e-310, 0, 0, 28.3626, -2.55961, 1.17776, -15.7678, 2.26763, 2.95095, 2.26763, 0, 0, 6.82722, 0, 145.485, 0, 0, 72.754, 5.27438e-06, 0, 0, 0, 0, 0, 0, 0
0.00188365, -0.0255028, 0.743104, 0.0999932, -0.996113, 1.06168, -0.165561, 0.100022, 0.230001, 1, 0.230001, 1, 0.0299649, -0.00102939, 0.000103276, -0.00720793, 0.00720793, -3.45609e-18, -1.47435e-17, 0.0237747, 0.00110446, 0.000217059, 0.0010748, 0.000257323, -0.0371826, 28.3597, -2.55962, 1.17753, -15.7711, 4.53599, 5.9027, -0.316172, -14.294, -0.064513, -1.10224, -15.4503, 3.62948, 3.8971, 0.935723, 4.63674e-310, 0, 0, 28.3597, -2.55962, 1.17753, -15.7711, 2.26799, 2.95135, 2.26799, 0, 0, 6.82303, 0, 145.464, 0, 0, 72.7459, 6.48562e-06, 0, 0, 0, 0, 0, 0, 0
