time;force_x;force_y;force_z;torque_x;torque_y;torque_z
0.0;7.0;-15.6;-55.7;-0.15;-0.69;-0.36
0.020119428634643555;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
0.04002976417541504;6.9;-15.6;-55.5;-0.15;-0.69;-0.36
0.060059547424316406;6.9;-15.6;-55.7;-0.15;-0.69;-0.36
0.07998871803283691;6.9;-15.6;-55.7;-0.15;-0.69;-0.36
0.09995651245117188;7.0;-15.7;-55.9;-0.15;-0.7;-0.36
0.11999034881591797;7.0;-15.7;-55.9;-0.15;-0.7;-0.36
0.139970064163208;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
0.16009974479675293;7.0;-15.6;-55.3;-0.15;-0.7;-0.36
0.17996907234191895;7.0;-15.6;-55.9;-0.15;-0.7;-0.36
0.19995379447937012;7.0;-15.6;-55.7;-0.15;-0.69;-0.36
0.21998810768127441;7.0;-15.7;-55.7;-0.15;-0.69;-0.36
0.24013018608093262;7.0;-15.7;-55.9;-0.15;-0.7;-0.36
0.26018452644348145;6.9;-15.6;-55.5;-0.15;-0.69;-0.36
0.2800576686859131;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
0.30000853538513184;6.9;-15.6;-55.5;-0.15;-0.69;-0.36
0.32006001472473145;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
0.340198278427124;6.9;-15.6;-55.5;-0.15;-0.69;-0.36
0.3599557876586914;7.0;-15.6;-55.7;-0.15;-0.69;-0.36
0.37998008728027344;6.9;-15.6;-55.7;-0.15;-0.69;-0.36
0.39998483657836914;6.9;-15.6;-55.7;-0.15;-0.69;-0.36
0.4199705123901367;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
0.4400672912597656;7.0;-15.7;-55.5;-0.15;-0.69;-0.36
0.4599745273590088;6.9;-15.6;-55.7;-0.15;-0.69;-0.36
0.47995805740356445;7.0;-15.5;-55.5;-0.15;-0.7;-0.36
0.5001833438873291;6.9;-15.6;-55.7;-0.15;-0.69;-0.36
0.5201332569122314;6.9;-15.6;-55.7;-0.15;-0.69;-0.36
0.540001630783081;7.0;-15.5;-55.5;-0.15;-0.7;-0.36
0.5600326061248779;7.0;-15.6;-55.7;-0.15;-0.69;-0.36
0.5799686908721924;6.9;-15.6;-55.7;-0.15;-0.69;-0.36
0.5999367237091064;7.0;-15.6;-55.7;-0.15;-0.69;-0.36
0.6200029850006104;6.9;-15.6;-55.5;-0.15;-0.69;-0.36
0.6400535106658936;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
0.6599910259246826;7.0;-15.6;-55.7;-0.16;-0.69;-0.36
0.6799812316894531;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
0.7000155448913574;7.0;-15.4;-55.7;-0.15;-0.69;-0.36
0.7199695110321045;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
0.7399942874908447;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
0.7599589824676514;7.0;-15.6;-55.7;-0.15;-0.69;-0.36
0.779935359954834;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
0.8001503944396973;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
0.8201079368591309;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
0.8400471210479736;6.9;-15.6;-55.7;-0.15;-0.69;-0.36
0.8600456714630127;6.9;-15.6;-55.5;-0.15;-0.69;-0.36
0.8800168037414551;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
0.8999795913696289;7.0;-15.6;-55.3;-0.15;-0.7;-0.36
0.9199535846710205;7.0;-15.6;-55.3;-0.15;-0.7;-0.36
0.9399762153625488;6.9;-15.6;-55.5;-0.15;-0.69;-0.36
0.9599554538726807;7.0;-15.6;-55.3;-0.15;-0.7;-0.36
0.979987621307373;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
0.9999656677246094;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
1.0199971199035645;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
1.0399634838104248;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
1.0599496364593506;6.9;-15.6;-55.7;-0.15;-0.69;-0.36
1.0799541473388672;6.9;-15.6;-55.9;-0.15;-0.7;-0.36
1.0999760627746582;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
1.1199746131896973;6.9;-15.6;-55.7;-0.15;-0.69;-0.36
1.1399798393249512;6.9;-15.6;-55.5;-0.15;-0.69;-0.36
1.1599540710449219;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
1.179960012435913;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
1.1999666690826416;6.9;-15.6;-55.9;-0.15;-0.7;-0.36
1.2199747562408447;7.0;-15.6;-55.7;-0.15;-0.69;-0.36
1.239978551864624;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
1.2599797248840332;7.0;-15.6;-55.5;-0.15;-0.69;-0.36
