time;force_x;force_y;force_z;torque_x;torque_y;torque_z
0.0;-23.7;-28.9;226.5;3.57;-19.27;-0.79
0.020119428634643555;-23.7;-28.8;226.3;3.56;-19.26;-0.79
0.04002976417541504;-23.8;-28.8;226.3;3.56;-19.26;-0.79
0.060059547424316406;-23.6;-28.8;226.5;3.56;-19.27;-0.79
0.07998871803283691;-23.7;-28.8;226.7;3.56;-19.28;-0.79
0.09995651245117188;-23.6;-28.7;226.9;3.56;-19.28;-0.78
0.11999034881591797;-23.5;-28.7;226.9;3.56;-19.29;-0.79
0.139970064163208;-23.7;-28.9;226.9;3.56;-19.3;-0.79
0.16009974479675293;-23.6;-28.8;227.1;3.55;-19.3;-0.78
0.17996907234191895;-23.6;-28.7;227.1;3.56;-19.29;-0.78
0.19995379447937012;-23.6;-28.9;226.7;3.57;-19.28;-0.78
0.21998810768127441;-23.6;-28.8;227.1;3.57;-19.29;-0.79
0.24013018608093262;-23.7;-28.8;226.7;3.57;-19.28;-0.79
0.26018452644348145;-23.7;-28.7;226.7;3.56;-19.28;-0.79
0.2800576686859131;-23.6;-28.5;226.5;3.55;-19.26;-0.77
0.30000853538513184;-23.7;-28.8;226.1;3.57;-19.26;-0.78
0.32006001472473145;-23.7;-28.8;226.3;3.57;-19.26;-0.78
0.340198278427124;-23.7;-28.7;226.3;3.56;-19.27;-0.78
0.3599557876586914;-23.6;-28.8;226.5;3.55;-19.27;-0.79
0.37998008728027344;-23.8;-28.7;226.9;3.55;-19.3;-0.78
0.39998483657836914;-23.8;-28.8;226.3;3.56;-19.27;-0.78
0.4199705123901367;-23.8;-28.6;226.7;3.55;-19.29;-0.77
0.4400672912597656;-23.5;-28.7;226.5;3.55;-19.26;-0.77
0.4599745273590088;-23.6;-28.7;226.7;3.55;-19.29;-0.78
0.47995805740356445;-23.6;-28.7;226.7;3.56;-19.28;-0.79
0.5001833438873291;-23.6;-28.8;226.5;3.56;-19.28;-0.78
0.5201332569122314;-23.7;-28.7;226.5;3.56;-19.28;-0.78
0.540001630783081;-23.7;-28.7;226.7;3.56;-19.28;-0.78
0.5600326061248779;-23.6;-28.8;226.7;3.56;-19.28;-0.78
0.5799686908721924;-23.5;-28.7;226.5;3.56;-19.27;-0.78
0.5999367237091064;-23.6;-28.5;226.7;3.55;-19.27;-0.77
0.6200029850006104;-23.8;-28.7;226.9;3.57;-19.28;-0.78
0.6400535106658936;-23.8;-28.7;226.7;3.56;-19.29;-0.78
0.6599910259246826;-23.8;-28.6;226.9;3.54;-19.29;-0.77
0.6799812316894531;-23.5;-28.7;226.5;3.54;-19.27;-0.77
0.7000155448913574;-23.4;-28.8;226.9;3.55;-19.28;-0.78
0.7199695110321045;-23.7;-28.8;226.7;3.56;-19.28;-0.78
0.7399942874908447;-23.8;-28.6;226.9;3.55;-19.29;-0.77
0.7599589824676514;-23.7;-28.7;227.1;3.54;-19.29;-0.77
0.779935359954834;-23.5;-28.6;226.7;3.54;-19.27;-0.77
0.8001503944396973;-23.6;-28.7;226.9;3.56;-19.29;-0.78
0.8201079368591309;-23.6;-28.8;226.7;3.56;-19.28;-0.78
0.8400471210479736;-23.7;-28.8;226.9;3.57;-19.28;-0.79
0.8600456714630127;-23.7;-28.7;226.9;3.56;-19.27;-0.78
0.8800168037414551;-23.7;-28.7;226.7;3.55;-19.28;-0.77
0.8999795913696289;-23.7;-28.6;226.9;3.55;-19.27;-0.78
0.9199535846710205;-23.4;-28.7;226.7;3.55;-19.27;-0.78
0.9399762153625488;-23.6;-28.9;226.9;3.56;-19.27;-0.78
0.9599554538726807;-23.7;-28.8;227.1;3.56;-19.29;-0.78
0.979987621307373;-23.8;-28.8;227.1;3.55;-19.29;-0.78
0.9999656677246094;-23.7;-28.7;227.1;3.54;-19.29;-0.77
1.0199971199035645;-23.5;-28.7;226.7;3.54;-19.27;-0.77
1.0399634838104248;-23.7;-28.7;226.9;3.55;-19.27;-0.77
1.0599496364593506;-23.7;-28.7;226.7;3.56;-19.28;-0.78
1.0799541473388672;-23.7;-28.6;226.9;3.55;-19.29;-0.78
1.0999760627746582;-23.7;-28.7;226.9;3.55;-19.28;-0.78
1.1199746131896973;-23.5;-28.7;226.9;3.54;-19.28;-0.78
1.1399798393249512;-23.7;-28.7;226.7;3.54;-19.28;-0.77
1.1599540710449219;-23.7;-28.6;226.7;3.55;-19.27;-0.77
1.179960012435913;-23.7;-28.7;226.7;3.55;-19.28;-0.77
1.1999666690826416;-23.7;-28.7;226.7;3.55;-19.28;-0.77
1.2199747562408447;-23.8;-28.7;226.7;3.55;-19.29;-0.78
1.239978551864624;-23.5;-28.7;227.1;3.54;-19.28;-0.78
1.2599797248840332;-23.7;-28.7;226.7;3.54;-19.28;-0.77
1.279979944229126;-23.5;-28.6;226.7;3.54;-19.27;-0.77
1.299978494644165;-23.7;-28.7;226.9;3.55;-19.28;-0.77
1.3199632167816162;-23.7;-28.8;226.9;3.55;-19.3;-0.77
1.3399739265441895;-23.7;-28.7;226.7;3.56;-19.28;-0.78
1.3599677085876465;-23.7;-28.7;226.9;3.55;-19.28;-0.77
1.379944086074829;-23.7;-28.5;226.9;3.54;-19.28;-0.76
1.3999965190887451;-23.7;-28.5;226.5;3.54;-19.26;-0.76
1.4201700687408447;-23.4;-28.7;226.7;3.54;-19.27;-0.77
1.4401030540466309;-23.7;-28.8;227.1;3.55;-19.29;-0.78
1.4599478244781494;-23.7;-28.7;226.7;3.56;-19.28;-0.78
1.4799418449401855;-23.7;-28.8;227.1;3.55;-19.29;-0.77
1.500054121017456;-23.7;-28.7;226.5;3.54;-19.27;-0.77
1.5201375484466553;-23.6;-28.7;226.7;3.54;-19.28;-0.77
1.5399963855743408;-23.6;-28.7;227.1;3.53;-19.29;-0.77
1.5601956844329834;-23.7;-28.7;227.1;3.54;-19.29;-0.77
1.5801317691802979;-23.7;-28.8;227.1;3.55;-19.29;-0.77
1.600013256072998;-23.6;-28.7;226.7;3.55;-19.28;-0.77
1.620133399963379;-23.8;-28.6;226.9;3.54;-19.28;-0.77
1.640214204788208;-23.8;-28.6;227.1;3.54;-19.29;-0.77
1.6599419116973877;-23.5;-28.6;226.9;3.54;-19.27;-0.77
1.6801328659057617;-23.7;-28.5;227.1;3.54;-19.29;-0.77
1.7000236511230469;-23.7;-28.5;227.1;3.55;-19.28;-0.77
1.720158576965332;-23.8;-28.6;226.9;3.55;-19.28;-0.77
1.7399966716766357;-23.7;-28.6;227.3;3.54;-19.29;-0.77
1.7599761486053467;-23.7;-28.6;226.9;3.54;-19.27;-0.76
1.7799789905548096;-23.8;-28.7;227.1;3.54;-19.29;-0.77
1.799992561340332;-23.8;-28.7;226.9;3.54;-19.28;-0.78
1.8201181888580322;-23.8;-28.7;227.1;3.54;-19.29;-0.77
1.8399372100830078;-23.8;-28.7;226.5;3.54;-19.27;-0.77
1.8599584102630615;-23.7;-28.6;226.7;3.54;-19.28;-0.77
1.879974365234375;-23.6;-28.6;226.7;3.53;-19.28;-0.77
1.8999965190887451;-23.6;-28.5;226.5;3.53;-19.26;-0.77
1.920123815536499;-23.6;-28.7;226.7;3.54;-19.28;-0.77
1.940147876739502;-23.7;-28.7;226.9;3.55;-19.29;-0.77
1.9601762294769287;-23.5;-28.7;226.9;3.54;-19.29;-0.77
1.9799425601959229;-23.5;-28.6;227.6;3.54;-19.32;-0.76
1.9999995231628418;-23.7;-28.6;227.3;3.53;-19.3;-0.76
2.020183563232422;-23.6;-28.5;227.6;3.53;-19.31;-0.76
2.0400850772857666;-23.7;-28.6;227.1;3.53;-19.3;-0.76
2.060072660446167;-23.5;-28.6;227.1;3.54;-19.29;-0.76
2.0800881385803223;-23.7;-28.6;227.1;3.54;-19.3;-0.77
2.0999526977539062;-23.8;-28.6;226.9;3.54;-19.28;-0.77
2.1199822425842285;-23.7;-28.6;226.7;3.54;-19.27;-0.76
2.140106678009033;-23.6;-28.6;226.7;3.53;-19.26;-0.76
2.1601030826568604;-23.9;-28.6;226.7;3.53;-19.27;-0.76
2.1799824237823486;-23.8;-28.6;226.9;3.53;-19.28;-0.77
2.200277328491211;-23.8;-28.5;226.5;3.53;-19.26;-0.76
2.2201297283172607;-23.8;-28.5;226.7;3.54;-19.27;-0.76
2.2399420738220215;-23.7;-28.7;227.0;3.54;-19.27;-0.76
2.259986162185669;-23.6;-28.6;226.9;3.53;-19.28;-0.76
2.2801358699798584;-23.8;-28.5;227.2;3.52;-19.31;-0.75
2.2999589443206787;-23.6;-28.5;227.1;3.53;-19.29;-0.76
2.3201205730438232;-23.5;-28.6;227.1;3.53;-19.29;-0.76
2.3399531841278076;-23.4;-28.5;227.1;3.54;-19.29;-0.76
2.359949827194214;-23.7;-28.6;227.4;3.55;-19.3;-0.76
2.3800015449523926;-23.7;-28.7;227.4;3.54;-19.29;-0.77
2.4000940322875977;-23.6;-28.6;227.4;3.53;-19.29;-0.76
2.4199299812316895;-23.6;-28.6;226.7;3.53;-19.27;-0.76
2.4399755001068115;-23.8;-28.5;227.2;3.53;-19.28;-0.76
2.4599251747131348;-23.8;-28.7;226.7;3.54;-19.27;-0.76
2.4799489974975586;-23.6;-28.6;226.9;3.53;-19.27;-0.76
2.4999730587005615;-23.8;-28.6;227.2;3.53;-19.28;-0.77
2.5202221870422363;-23.9;-28.6;227.4;3.53;-19.3;-0.76
2.539975643157959;-23.8;-28.6;227.2;3.52;-19.29;-0.76
2.559980869293213;-23.6;-28.6;227.0;3.52;-19.28;-0.76
2.580003499984741;-23.6;-28.5;227.2;3.53;-19.28;-0.76
2.600017547607422;-23.8;-28.7;227.4;3.53;-19.3;-0.76
2.6200413703918457;-23.8;-28.6;227.2;3.53;-19.31;-0.76
2.64017653465271;-23.7;-28.6;227.1;3.53;-19.3;-0.76
2.6600117683410645;-23.6;-28.5;227.1;3.53;-19.29;-0.76
2.679997444152832;-23.6;-28.5;227.1;3.53;-19.29;-0.76
2.7000231742858887;-23.6;-28.5;227.2;3.53;-19.29;-0.76
2.720046281814575;-23.7;-28.6;227.3;3.53;-19.3;-0.76
2.7400968074798584;-23.7;-28.4;227.3;3.53;-19.3;-0.76
2.7602031230926514;-23.8;-28.6;227.1;3.53;-19.29;-0.76
2.780078649520874;-23.8;-28.6;227.1;3.53;-19.29;-0.76
2.799952983856201;-23.6;-28.5;227.0;3.52;-19.29;-0.76
2.819937229156494;-23.7;-28.6;227.2;3.52;-19.28;-0.75
2.840172529220581;-23.8;-28.5;226.7;3.53;-19.27;-0.76
2.859970808029175;-23.9;-28.8;227.2;3.53;-19.29;-0.77
2.880077600479126;-23.9;-28.6;227.2;3.52;-19.27;-0.76
2.9000914096832275;-23.7;-28.6;226.8;3.51;-19.26;-0.75
2.9199297428131104;-23.9;-28.6;226.8;3.52;-19.26;-0.76
2.939998149871826;-23.8;-28.6;227.2;3.53;-19.28;-0.76
2.9601194858551025;-23.8;-28.6;227.4;3.52;-19.3;-0.75
2.9799611568450928;-23.7;-28.5;227.4;3.52;-19.3;-0.75
3.0000154972076416;-23.6;-28.5;227.2;3.52;-19.3;-0.75
3.0200676918029785;-23.6;-28.4;227.2;3.51;-19.29;-0.74
3.039985179901123;-23.6;-28.6;227.8;3.52;-19.32;-0.75
3.059962034225464;-23.7;-28.4;227.2;3.52;-19.3;-0.75
3.080111503601074;-23.9;-28.5;227.6;3.52;-19.32;-0.75
3.0999910831451416;-23.7;-28.6;227.0;3.54;-19.28;-0.75
3.1199679374694824;-23.6;-28.6;226.9;3.53;-19.27;-0.75
3.1399621963500977;-23.7;-28.5;227.4;3.52;-19.29;-0.75
3.159968137741089;-23.7;-28.4;227.0;3.52;-19.28;-0.75
3.1801228523254395;-23.8;-28.7;227.2;3.53;-19.29;-0.77
3.1999950408935547;-23.9;-28.8;227.4;3.52;-19.3;-0.76
3.2200870513916016;-23.7;-28.4;226.6;3.51;-19.24;-0.74
3.2399826049804688;-23.8;-28.6;227.4;3.52;-19.28;-0.74
3.2599501609802246;-23.7;-28.6;227.2;3.52;-19.28;-0.75
3.2799901962280273;-23.6;-28.6;227.6;3.52;-19.3;-0.75
3.299954891204834;-23.7;-28.5;227.6;3.52;-19.3;-0.75
3.3199496269226074;-23.9;-28.6;227.6;3.52;-19.3;-0.75
3.339942216873169;-23.6;-28.6;227.2;3.52;-19.29;-0.75
3.359964370727539;-23.6;-28.5;227.6;3.52;-19.28;-0.74
3.380068063735962;-23.6;-28.4;227.4;3.52;-19.29;-0.74
3.400367021560669;-23.8;-28.5;227.6;3.53;-19.31;-0.75
