time, StatePelvisPosX, StatePelvisPosZ, StatePelvisRotY, StateHipRotY, StateKneeRotY, StateAnkleRotY, StateMiddleTrunkRotY, StateLShoulderRotY, StateLElbowRotY, StateRShoulderRotY, StateRElbowRotY, StateHeadRotY, StatePelvisVelX, StatePelvisVelZ, StatePelvisRotVelY, StateHipRotVelY, StateKneeRotVelY, StateAnkleRotVelY, StateMiddleTrunkRotVelY, StateLShoulderRotVelY, StateLElbowRotVelY, StateRShoulderRotVelY, StateRElbowRotVelY, StateHeadRotVelY, StateHipTorque, StateKneeTorque, StateAnkleTorque, StateMiddleTrunkTorque, StateShoulderTorque, StateElbowTorque, StateHeadTorque, ControlHipDTorque, ControlKneeDTorque, ControlAnkleDTorque, ControlMiddleTrunkDTorque, ControlShoulderDTorque, ControlElbowDTorque, ControlHeadDTorque, TauPelvisPosX, TauPelvisPosZ, TauPelvisRotY, Tauleg_3_joint, Tauleg_4_joint, Tauleg_5_joint, Tautorso_2_joint, Tauarm_1_joint, Tauarm_4_joint, Tauarm_1_joint, Tauarm_4_joint, Tauhead_2_joint, Heel_Fx, Heel_Fy, Heel_Fz, Toe_Fx, Toe_Fy, Toe_Fz, CoP, Hand_x, Hand_y, Hand_z, Box_Hand_Fx, Box_Hand_Fz, Box_Hand_Ty, Phase
0, -0.0393147, 0.695585, 0.1, -1.13537, 1.37653, -0.341153, 0.1, 0.23, 1, 0.23, 1, 0.03, 1.78966e-17, -1.55111e-18, 1.19586e-17, -1.66198e-18, -3.23038e-18, 2.56446e-18, 1.41631e-18, -3.6875e-19, 1.60938e-18, 6.3269e-18, 1.89049e-18, -9.04194e-18, 10.9532, -10.9681, -2.61843, -16.9703, 13.958, 10.0464, -0.27686, 15.1265, -3.68332, -1.34157, 1.18653, 0.821522, 4.52842, -1.02301, 4.66012e-310, 0, 0, 10.9532, -10.9681, -2.61843, -16.9703, 6.979, 5.02322, 6.979, 0, 0, -25.8285, 0, 70.0449, 0, 0, 35.2792, 0.000243747, 0, 0, 0, 0, 0, 0, 0
0.000164924, -0.0393146, 0.695585, 0.1, -1.13537, 1.37653, -0.341153, 0.1, 0.23, 1, 0.23, 1, 0.0299999, 7.95921e-05, -7.98585e-06, 0.000557317, -0.000557317, -3.0301e-18, 3.10796e-18, -3.75214e-05, -3.52818e-06, -3.49517e-05, -4.56701e-06, -3.35673e-05, -0.00146939, 10.9558, -10.9687, -2.61864, -16.9702, 13.9581, 10.0472, -0.277025, 16.0986, -3.92007, -1.174, 0.797647, 0.729428, 4.50358, -0.983372, 4.66012e-310, 0, 0, 10.9558, -10.9687, -2.61864, -16.9702, 6.97906, 5.02359, 6.97906, 0, 0, -25.8229, 0, 70.0639, 0, 0, 35.2801, 0.000235552, 0, 0, 0, 0, 0, 0, 0
0.000329849, -0.0393146, 0.695585, 0.1, -1.13537, 1.37653, -0.341153, 0.1, 0.23, 1, 0.23, 1, 0.0299995, 0.000159125, -1.59657e-05, 0.00111422, -0.00111422, -4.79658e-18, 6.04062e-18, -7.39492e-05, -6.97446e-06, -6.88335e-05, -9.05225e-06, -6.60648e-05, -0.0029421, 10.9585, -10.9694, -2.61882, -16.9701, 13.9582, 10.0479, -0.277184, 17.0708, -4.15682, -1.00643, 0.408767, 0.637334, 4.47873, -0.943736, 4.66012e-310, 0, 0, 10.9585, -10.9694, -2.61882, -16.9701, 6.97912, 5.02396, 6.97912, 0, 0, -25.8172, 0, 70.0835, 0, 0, 35.2814, 0.00022746, 0, 0, 0, 0, 0, 0, 0
0.000494773, -0.0393146, 0.695585, 0.1, -1.13537, 1.37653, -0.341153, 0.1, 0.23, 1, 0.23, 1, 0.0299989, 0.000238593, -2.39393e-05, 0.00167067, -0.00167067, -4.36007e-18, 1.15952e-17, -0.000109222, -1.03342e-05, -0.000101586, -1.34511e-05, -9.74329e-05, -0.00441825, 10.9614, -10.9701, -2.61897, -16.97, 13.9583, 10.0487, -0.277336, 18.0429, -4.39358, -0.838857, 0.0198877, 0.545239, 4.45389, -0.9041, 4.66012e-310, 0, 0, 10.9614, -10.9701, -2.61897, -16.97, 6.97917, 5.02433, 6.97917, 0, 0, -25.8113, 0, 70.1037, 0, 0, 35.2832, 0.000219478, 0, 0, 0, 0, 0, 0, 0
0.000659697, -0.0393145, 0.695585, 0.100001, -1.13537, 1.37653, -0.341153, 0.1, 0.23, 1, 0.23, 1, 0.029998, 0.000317999, -3.19066e-05, 0.00222668, -0.00222668, -5.46663e-18, 1.45908e-17, -0.000143353, -1.36085e-05, -0.000133224, -1.77645e-05, -0.000127686, -0.00589773, 10.9645, -10.9708, -2.61909, -16.9701, 13.9584, 10.0494, -0.277482, 19.015, -4.63033, -0.671286, -0.368992, 0.453145, 4.42904, -0.864465, 4.66012e-310, 0, 0, 10.9645, -10.9708, -2.61909, -16.9701, 6.97921, 5.0247, 6.97921, 0, 0, -25.8053, 0, 70.1246, 0, 0, 35.2853, 0.000211606, 0, 0, 0, 0, 0, 0, 0
0.000824622, -0.0393145, 0.695585, 0.100001, -1.13537, 1.37653, -0.341153, 0.0999999, 0.23, 1, 0.23, 1, 0.0299969, 0.000397341, -3.98676e-05, 0.00278225, -0.00278225, -6.55389e-18, 8.36677e-18, -0.000176359, -1.67985e-05, -0.000163764, -2.19937e-05, -0.000156841, -0.00738042, 10.9677, -10.9716, -2.61919, -16.9702, 13.9585, 10.0501, -0.277621, 19.9871, -4.86708, -0.503714, -0.757872, 0.361051, 4.4042, -0.824829, 4.66012e-310, 0, 0, 10.9677, -10.9716, -2.61919, -16.9702, 6.97924, 5.02506, 6.97924, 0, 0, -25.7992, 0, 70.146, 0, 0, 35.2879, 0.000203845, 0, 0, 0, 0, 0, 0, 0
0.000989546, -0.0393144, 0.695585, 0.100002, -1.13537, 1.37653, -0.341153, 0.0999999, 0.23, 1, 0.23, 1, 0.0299956, 0.00047662, -4.78224e-05, 0.00333737, -0.00333737, -7.46556e-18, 2.96732e-18, -0.000208249, -1.99048e-05, -0.000193215, -2.61393e-05, -0.000184908, -0.00886624, 10.9711, -10.9724, -2.61926, -16.9703, 13.9585, 10.0508, -0.277754, 20.9592, -5.10383, -0.336143, -1.14675, 0.268957, 4.37935, -0.785193, 4.66012e-310, 0, 0, 10.9711, -10.9724, -2.61926, -16.9703, 6.97927, 5.02542, 6.97927, 0, 0, -25.793, 0, 70.1681, 0, 0, 35.291, 0.000196194, 0, 0, 0, 0, 0, 0, 0
0.00115447, -0.0393143, 0.695585, 0.100002, -1.13538, 1.37653, -0.341153, 0.0999999, 0.23, 1, 0.23, 1, 0.029994, 0.000555836, -5.57709e-05, 0.00389206, -0.00389206, -7.54184e-18, 1.85364e-19, -0.000239036, -2.29284e-05, -0.000221592, -3.02023e-05, -0.0002119, -0.0103551, 10.9746, -10.9733, -2.6193, -16.9705, 13.9586, 10.0516, -0.27788, 21.9313, -5.34059, -0.168572, -1.53563, 0.176863, 4.35451, -0.745558, 4.66012e-310, 0, 0, 10.9746, -10.9733, -2.6193, -16.9705, 6.97928, 5.02578, 6.97928, 0, 0, -25.7866, 0, 70.1909, 0, 0, 35.2944, 0.000188655, 0, 0, 0, 0, 0, 0, 0
0.00131939, -0.0393142, 0.695585, 0.100003, -1.13538, 1.37653, -0.341153, 0.0999998, 0.23, 1, 0.23, 1, 0.0299922, 0.000634989, -6.37134e-05, 0.0044463, -0.0044463, -7.80007e-18, -3.85539e-18, -0.000268737, -2.58706e-05, -0.000248912, -3.41839e-05, -0.000237835, -0.0118469, 10.9783, -10.9742, -2.61932, -16.9708, 13.9586, 10.0523, -0.278, 22.9034, -5.57734, -0.00100042, -1.92451, 0.0847694, 4.32966, -0.705922, 4.66012e-310, 0, 0, 10.9783, -10.9742, -2.61932, -16.9708, 6.9793, 5.02614, 6.9793, 0, 0, -25.78, 0, 70.2142, 0, 0, 35.2983, 0.000181226, 0, 0, 0, 0, 0, 0, 0
0.00148432, -0.0393141, 0.695585, 0.100004, -1.13538, 1.37653, -0.341153, 0.0999998, 0.23, 1, 0.23, 1, 0.0299901, 0.00071408, -7.16497e-05, 0.00500011, -0.00500011, -7.93401e-18, -6.71885e-18, -0.000297366, -2.87322e-05, -0.000275188, -3.80851e-05, -0.000262727, -0.0133414, 10.9821, -10.9751, -2.6193, -16.9712, 13.9586, 10.053, -0.278113, 23.8756, -5.81409, 0.166571, -2.31339, -0.00732463, 4.30482, -0.666286, 4.66012e-310, 0, 0, 10.9821, -10.9751, -2.6193, -16.9712, 6.9793, 5.0265, 6.9793, 0, 0, -25.7733, 0, 70.2382, 0, 0, 35.3026, 0.000173908, 0, 0, 0, 0, 0, 0, 0
