time;base_link_tx;base_link_ty;base_link_tz;base_link_rz;base_link_ry;base_link_rx;leg_left_1_joint;leg_left_2_joint;leg_left_3_joint;leg_left_4_joint;leg_left_5_joint;leg_left_6_joint;leg_right_1_joint;leg_right_2_joint;leg_right_3_joint;leg_right_4_joint;leg_right_5_joint;leg_right_6_joint;torso_1_joint;torso_2_joint;arm_left_1_joint;arm_left_2_joint;arm_left_3_joint;arm_left_4_joint;arm_left_5_joint;arm_left_6_joint;arm_left_7_joint;arm_right_1_joint;arm_right_2_joint;arm_right_3_joint;arm_right_4_joint;arm_right_5_joint;arm_right_6_joint;arm_right_7_joint;head_1_joint;head_2_joint
0.0;-5.661779563757057e-05;-4.104089218551532e-05;-1.4145800880179482e-05;-0.002928198882349318;0.00020174962150139864;0.0006066504789740993;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;-0.00025304289913195735;0.0002598068139784562;2.633849328375218e-06;0.0001383489374741366;-8.31601611905802e-05;2.5807134000457174e-06;2.9779717010788463e-06;-3.965413873141437e-06;3.965413872919391e-06;-0.00012956124620533066;0.00030251697355200953;2.220446049250313e-16;1.8351550491260785e-05;2.220446049250313e-16;-0.0;2.220446049250313e-16;9.698584116564276e-05;-0.0011713763982031144
0.020108461380004883;-5.671313278494385e-05;-3.956841401422986e-05;-1.4023333186825189e-05;-0.002930733868500423;0.00020184238079304595;0.000604962659140855;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;-0.00020610502286109872;0.00021161427377803987;2.1452867395199168e-06;0.00011268607425354346;-6.773447104073498e-05;2.102007193795986e-06;2.425576562851852e-06;-4.824713916181388e-06;4.824713915959343e-06;-0.00010552844479203058;0.00024640196568919635;2.220446049250313e-16;1.4947452572322476e-05;2.220446049250313e-16;-0.0;2.220446049250313e-16;7.899557379092329e-05;-0.001999753409220113
0.0401608943939209;-5.676259551065968e-05;-3.52228443088287e-05;-1.3619848802347676e-05;-0.002942418601170748;0.00020285130221564784;0.0006007674638434456;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;-0.00016787382927675777;0.00017236114858142456;1.747349457381094e-06;9.17835117674752e-05;-5.5170150003122644e-05;1.7120979968917919e-06;1.9756472702963505e-06;-3.92975963921231e-06;3.929759638990267e-06;-8.595357783588886e-05;0.00020069594106613602;2.220446049250313e-16;1.2174793541735227e-05;2.220446049250313e-16;-0.0;2.220446049250313e-16;6.434238857504321e-05;-0.0016288116502685892
0.06038713455200195;-5.569159538775886e-05;-2.6550793128115276e-05;-1.2602996024914177e-05;-0.00296806633149016;0.0002067544125034425;0.0005928372369129103;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;-0.00013673428315735215;0.0001403892327767489;1.4232270539710095e-06;7.475824398155709e-05;-4.4936431990980895e-05;1.3945145190808448e-06;1.6091770494518161e-06;-3.200813787156765e-06;3.2008137869347205e-06;-7.000972635719294e-05;0.00016346809834799937;2.220446049250313e-16;9.916445432202976e-06;2.220446049250313e-16;-0.0;2.220446049250313e-16;5.240727763430128e-05;-0.0013266772692165794
0.0802152156829834;-5.0330988057024505e-05;-1.1573241713782708e-05;-1.0212041837864243e-05;-0.0030049955866646326;0.00021778393225963894;0.0005777870195468271;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;-0.000111370928220933;0.0001143479075293668;1.1592273306284744e-06;6.0891056962003125e-05;-3.660100470935388e-05;1.135840791507092e-06;1.3106847641350632e-06;-2.6070828347459487e-06;2.607082834523904e-06;-5.7023359678723375e-05;0.00013314578778006014;2.220446049250313e-16;8.077006782313274e-06;2.220446049250313e-16;-0.0;2.220446049250313e-16;4.2686055178623604e-05;-0.0010805869275098364
0.10019540786743164;-3.721300684204826e-05;1.1029800005200595e-05;-5.69464598488548e-06;-0.003048898997899801;0.00024044814224343108;0.0005528965175813363;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;-9.071231710425131e-05;9.313708535709132e-05;9.441979059677086e-07;4.9596146464657565e-05;-2.9811747092048168e-05;0.00014597963925603303;-8.67094989180557e-05;-2.1234852631888863e-06;2.1234852629668417e-06;-4.644588285431818e-05;0.00010844807630803258;2.220446049250313e-16;6.57877250548655e-06;2.220446049250313e-16;-0.0;2.220446049250313e-16;3.4768058730833785e-05;-0.0008801448061250588
0.12003922462463379;-1.6404308778183697e-05;3.914023907006898e-05;7.362892185862939e-07;-0.003093573767946764;0.00027407881515787704;0.0005201134191240059;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;-7.388574923339457e-05;7.586073813013432e-05;7.690550956476107e-07;4.039637127137898e-05;-2.428185432989256e-05;0.00011890132854678423;9.969096795220411e-06;-1.7295920186708363e-06;1.729592018448792e-06;-3.7830461871609984e-05;8.833163595336942e-05;2.220446049250313e-16;5.358451323046954e-06;2.220446049250313e-16;-0.0;2.220446049250313e-16;2.831880113663117e-05;-0.0007168834454938986
0.14015865325927734;1.1404336609305026e-05;6.985926056630366e-05;8.680925444345453e-06;-0.003136639310027346;0.0003174967122217933;0.00048324030728348264;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;-6.018040453653258e-05;6.178904533660772e-05;6.264001819993267e-07;3.290309687785862e-05;-1.9777722113287044e-05;9.684587523465916e-05;8.119891646561992e-06;-1.408763509178107e-06;1.4087635089560625e-06;-3.0813147634813017e-05;7.194666955674408e-05;2.220446049250313e-16;4.364492092942511e-06;2.220446049250313e-16;-0.0;2.220446049250313e-16;2.3065840518293187e-05;0.014236249091098071
0.16006898880004883;4.3040397944849105e-05;9.887368129915265e-05;1.7156211592627266e-05;-0.003178808176723957;0.0003663032964240144;0.00044871940476882115;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;-4.901731562253413e-05;5.032756360820033e-05;5.10206863239589e-07;2.679977805137133e-05;-1.61090782720355e-05;7.88815706653501e-05;6.6137024954475325e-06;-4.800749069629562e-06;4.800749069407517e-06;-2.5097501330727922e-05;5.8601012020652774e-05;2.220446049250313e-16;3.554906087777256e-06;2.220446049250313e-16;-0.0;2.220446049250313e-16;1.8787271263653038e-05;-0.0021123411493953878
0.1800987720489502;7.360705894218282e-05;0.00012283135884421623;2.4958094298561195e-05;-0.0032247444044437613;0.00041401708101329723;0.00042231150842509253;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;2.220446049250313e-16;-3.9924909932776675e-05;4.099211510615171e-05;4.1556667890154055e-07;2.1828586721454764e-05;-1.3120944934312112e-05;6.424953231674431e-05;5.3869020181826105e-06;-3.910240121915557e-06;3.910240121693511e-06;-2.0442071693261206e-05;4.77308905471468e-05;2.220446049250313e-16;2.895493226657623e-06;2.220446049250313e-16;-0.0;2.220446049250313e-16;1.5302349864690797e-05;-0.0017205150683147266
