time;force_x;force_y;force_z;torque_x;torque_y;torque_z
0.0;15.3;-20.9;-86.3;0.18;0.32;-0.27
0.019901037216186523;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.0399169921875;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.05986738204956055;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.07989311218261719;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.0998992919921875;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.11989259719848633;15.5;-20.9;-85.8;0.18;0.32;-0.27
0.13997244834899902;15.3;-20.8;-86.1;0.18;0.31;-0.27
0.15989160537719727;15.3;-20.8;-86.1;0.18;0.31;-0.27
0.17986655235290527;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.19987702369689941;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.21988415718078613;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.23990893363952637;15.4;-20.9;-86.0;0.19;0.32;-0.27
0.2599799633026123;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.2798938751220703;15.3;-20.8;-86.1;0.18;0.31;-0.27
0.29988694190979004;15.4;-20.8;-86.0;0.18;0.32;-0.27
0.3201029300689697;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.34000515937805176;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.3598971366882324;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.3800523281097412;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.40010905265808105;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.41986775398254395;15.5;-20.9;-86.3;0.18;0.31;-0.27
0.4400656223297119;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.4600644111633301;15.3;-20.8;-86.1;0.18;0.31;-0.27
0.4798848628997803;15.4;-20.9;-86.0;0.18;0.32;-0.27
0.4998900890350342;15.3;-20.8;-86.1;0.18;0.31;-0.27
0.5200049877166748;15.5;-20.9;-86.0;0.18;0.32;-0.27
0.5398859977722168;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.5598571300506592;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.5798754692077637;15.5;-20.9;-86.3;0.18;0.32;-0.27
0.6001756191253662;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.6199119091033936;15.3;-20.8;-86.1;0.18;0.31;-0.27
0.6398818492889404;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.6599116325378418;15.3;-20.8;-86.1;0.18;0.31;-0.27
0.6798930168151855;15.3;-20.8;-86.1;0.18;0.31;-0.27
0.6999170780181885;15.3;-20.9;-86.3;0.18;0.32;-0.27
0.7199947834014893;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.7398769855499268;15.4;-20.8;-86.0;0.18;0.32;-0.27
0.7598755359649658;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.7798559665679932;15.3;-20.8;-86.1;0.18;0.31;-0.27
0.7999637126922607;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.8198740482330322;15.4;-20.8;-86.0;0.18;0.32;-0.27
0.8400518894195557;15.3;-20.8;-86.1;0.18;0.31;-0.27
0.8600490093231201;15.3;-20.9;-86.1;0.18;0.31;-0.27
0.8798885345458984;15.3;-20.8;-86.1;0.18;0.31;-0.27
0.8998947143554688;15.3;-20.8;-86.1;0.18;0.31;-0.27
0.9199707508087158;15.5;-20.9;-86.0;0.18;0.32;-0.27
0.9400582313537598;15.5;-20.9;-86.2;0.18;0.31;-0.27
0.9598875045776367;15.3;-20.9;-86.3;0.18;0.32;-0.27
0.979999303817749;15.3;-20.8;-86.1;0.18;0.31;-0.27
0.9998905658721924;15.5;-20.9;-86.0;0.18;0.32;-0.27
1.0198781490325928;15.5;-20.7;-86.2;0.18;0.31;-0.27
1.0399186611175537;15.3;-20.8;-86.1;0.18;0.31;-0.27
1.059990644454956;15.5;-20.9;-86.2;0.18;0.31;-0.27
1.0798959732055664;15.5;-20.9;-86.2;0.18;0.31;-0.27
1.0998663902282715;15.3;-20.8;-86.1;0.18;0.31;-0.27
