0.000000000000000000e+00,-1.131603456452871193e+01,3.482741738091849015e+01,5.455569398998475208e+02,6.509458228349994435e+00,-2.248884290171446310e+00,5.427450012864106554e+01
1.990103721618649915e-02,-1.140860989375722845e+01,3.496373134100828395e+01,5.455616388247186705e+02,6.548766524372910069e+00,-2.158192589720712817e+00,5.431330764451484328e+01
3.991699218750000000e-02,-1.138506985880158418e+01,3.491888642092383321e+01,5.451685156583337175e+02,6.533236041640153147e+00,-2.115893081820551913e+00,5.425639737589649769e+01
5.986738204956049830e-02,-1.138717754408952842e+01,3.496095481171803954e+01,5.453731489415916940e+02,6.537496864539428465e+00,-2.159244095664675456e+00,5.425681353102960713e+01
7.989311218261710423e-02,-1.148662978316074046e+01,3.488261631415912234e+01,5.453743803473622620e+02,6.507458086895884009e+00,-2.105220609194049075e+00,5.421125461705916848e+01
9.989929199218750000e-02,-1.149578202011886852e+01,3.500392064238986478e+01,5.453799240926454104e+02,6.524362825140983979e+00,-2.097807623654340148e+00,5.429811113031876602e+01
1.198925971984863004e-01,-1.129950675752427536e+01,3.500548815929540325e+01,5.449882089041251447e+02,6.550760306144128187e+00,-2.207525340579913120e+00,5.428148515972138455e+01
1.399724483489989957e-01,-1.121618122005395790e+01,3.499994013325672171e+01,5.454918534179291782e+02,6.540836399185945282e+00,-2.364909121620186738e+00,5.429127816116110949e+01
1.598916053771972101e-01,-1.121721609120455554e+01,3.497909072950583464e+01,5.455921160729958501e+02,6.540454128592735117e+00,-2.411311365954823760e+00,5.429071277275040330e+01
1.798665523529051902e-01,-1.140734706051057401e+01,3.492784741477908028e+01,5.454786019466488369e+02,6.559741557258920608e+00,-2.225618331650956350e+00,5.430223830469078194e+01
1.998770236968993863e-01,-1.140178646330292977e+01,3.496409205095852002e+01,5.458744898655755833e+02,6.576339352220244905e+00,-2.279129303553951047e+00,5.434803939960431762e+01
2.198841571807861051e-01,-1.126678051939897074e+01,3.481147359351682979e+01,5.456788632277396118e+02,6.572132384805755123e+00,-2.333307414445421557e+00,5.432374717923688223e+01
2.399089336395263117e-01,-1.125354747582128923e+01,3.494290964421080758e+01,5.456771295468092831e+02,6.578309470774440726e+00,-2.303260238190162568e+00,5.444048144979153392e+01
2.599799633026123047e-01,-1.113657796424898372e+01,3.479102271361936971e+01,5.456790359724386690e+02,6.590011368465133579e+00,-2.370468583240914029e+00,5.443431809394586907e+01
