0.000000000000000000e+00,-1.836149704775546709e+01,2.997129454792677095e+01,5.379923314449830514e+02,4.250152859760720325e+00,2.766581199485592890e+00,5.224964751243062722e+01
1.966047286987299830e-02,-1.858089651250444874e+01,2.989480857046240914e+01,5.384096951431590696e+02,4.246878146703485513e+00,2.827854850357752525e+00,5.213242304553101292e+01
3.950762748718260331e-02,-1.836022168683868827e+01,2.958595687564956478e+01,5.363316284727310403e+02,4.233593164960497646e+00,2.969357384481420059e+00,5.209743978392300079e+01
5.953407287597650005e-02,-1.859360149945970520e+01,2.988304315184352333e+01,5.365662958425002671e+02,4.270077963315298319e+00,3.074064158230939814e+00,5.229237355674524679e+01
7.960295677185050267e-02,-1.855378465878521155e+01,3.022806906731926091e+01,5.373771981494348893e+02,4.297292653895566694e+00,2.882558233926218350e+00,5.246986803781364728e+01
9.951877593994140625e-02,-1.869812157749401749e+01,2.996555252359224042e+01,5.379956358460107140e+02,4.205634301735112324e+00,2.853548330428580471e+00,5.221218875056032971e+01
1.194965839385986051e-01,-1.883144505422161075e+01,2.998404701977281661e+01,5.373942451649478471e+02,4.188209487086109739e+00,2.967764048394684995e+00,5.223488270596124039e+01
1.395499706268309992e-01,-1.898909361525328165e+01,3.011223007117251171e+01,5.376901694791783939e+02,4.236700426919092877e+00,2.981981951902476169e+00,5.231727514702770776e+01
1.595761775970458984e-01,-1.881731116743980081e+01,3.002337141649463703e+01,5.372932191540021449e+02,4.232349892530530511e+00,2.919397260961090979e+00,5.233887802724616733e+01
1.795043945312500000e-01,-1.924924522419340889e+01,2.982387337023295615e+01,5.375054287437337734e+02,4.186981405362542930e+00,3.139133474849487015e+00,5.219305923642738065e+01
1.996130943298339011e-01,-1.906218761657077110e+01,2.968955872613404523e+01,5.358224715798762645e+02,4.289115304077758317e+00,3.262907230907330813e+00,5.219150590844480320e+01
2.194972038269042969e-01,-1.815240740264801644e+01,3.006329676099741732e+01,5.357807434746516719e+02,4.411705259600885221e+00,2.631917608938117326e+00,5.246131893496418286e+01
2.394821643829344870e-01,-1.899118741020526002e+01,3.025412317363006665e+01,5.377743356989947188e+02,4.359710529030206061e+00,2.896777753788875032e+00,5.239344749831244741e+01
2.594928741455078125e-01,-1.839337085479013112e+01,2.984481880524349862e+01,5.382083280666565770e+02,4.279240449790890466e+00,2.402848035870996046e+00,5.217581585836070701e+01
2.794811725616455078e-01,-1.864657410651120273e+01,2.981494386951153075e+01,5.391191193861787951e+02,4.273886262342265319e+00,2.437580091370293189e+00,5.209823635889927829e+01
2.994911670684813898e-01,-1.860809661963592276e+01,3.002990142924438999e+01,5.387435807815991211e+02,4.312276719151268090e+00,2.498341911467605314e+00,5.232646994716562716e+01
3.194808959960936945e-01,-1.885478786041126398e+01,2.984624646510854262e+01,5.387589445011994940e+02,4.242931278534081585e+00,2.690182647557406881e+00,5.221895033455579238e+01
3.394978046417235773e-01,-1.899942856644899436e+01,2.987363200651848416e+01,5.371860269258304470e+02,4.288313332400502276e+00,3.094309790053870302e+00,5.235193940799068457e+01
3.596012592315673828e-01,-1.823095026422339515e+01,3.013533359516854659e+01,5.364849768679858926e+02,4.403769697389337878e+00,2.765005548106202582e+00,5.253008285173535796e+01
3.795022964477539062e-01,-1.825594628554375731e+01,3.058211211000268648e+01,5.364816748962074371e+02,4.444144029883005942e+00,2.853600703938795391e+00,5.278832179435493543e+01
3.994455337524414062e-01,-1.841849599536370263e+01,3.055811247789178253e+01,5.370762354798459910e+02,4.368666671933124412e+00,2.919898844679792660e+00,5.269322852085529263e+01
4.194550514221190851e-01,-1.847488712358063978e+01,3.013455129265894428e+01,5.376905948594090887e+02,4.279054987512133756e+00,2.873963251294632926e+00,5.231881129342271919e+01
4.394881725311278742e-01,-1.831628337684585972e+01,2.986969376758208483e+01,5.375166559616817494e+02,4.217876189960991340e+00,2.803098059485137128e+00,5.213525647866961776e+01
4.594404697418212891e-01,-1.826533591401002354e+01,3.041020445725070687e+01,5.372151992345287681e+02,4.318199867679227033e+00,2.871020099823830662e+00,5.248143095665859192e+01
4.794604778289794922e-01,-1.831437897275025151e+01,3.037634568277282909e+01,5.374172182671977680e+02,4.310543209052198677e+00,2.953536690553796973e+00,5.240354336293504645e+01
4.994828701019287109e-01,-1.858268880189274341e+01,3.015086819400976736e+01,5.371326799054656931e+02,4.299382972948238013e+00,3.309128681937920646e+00,5.231190981564800069e+01
5.198938846588134766e-01,-1.815517423157950105e+01,3.066200852519268949e+01,5.367158305521489865e+02,4.394267116826622299e+00,3.088975495599556087e+00,5.257810327642881276e+01
